chrom	start	end
chr13	95307246	95307452
chr13	94286138	94286344
chr13	94098738	94098991
chr13	90491107	90491313
chr13	84280060	84280266
chr13	40651914	40652181
chr13	30524087	30524293
chr13	29283610	29283816
chr13	25217508	25217714
chr13	24620390	24620596
chr13	17293524	17293730
chr13	14628065	14628271
chr12	116594530	116594857
chr12	112739320	112739526
chr12	108217804	108218094
chr12	107992092	107992298
chr12	100328719	100329053
chr12	99197428	99197644
chr12	70881492	70881741
chr12	30352002	30352208
chr12	17231224	17231430
chr12	3669773	3670041
chr11	120377882	120378130
chr11	117139066	117139369
chr11	116258669	116258875
chr11	108546713	108546919
chr11	78847873	78848169
chr11	72023411	72023663
chr11	60780410	60780616
chr11	58971592	58971798
chr11	6015410	6015673
chr10	127550462	127550702
chr10	125314353	125314559
chr10	122029355	122029561
chr10	80828318	80828518
chr10	79908029	79908245
chr10	78456716	78456922
chr10	75857703	75857927
chr10	67116283	67116531
chr10	59277208	59277553
chr10	40857721	40857927
chr10	19856199	19856438
chr1	193336186	193336416
chr1	191349665	191349871
chr1	185252846	185253110
chr1	184827378	184827584
chr1	152613188	152613394
chr1	149556521	149556737
chr1	118038079	118038285
chr1	91064985	91065191
chr1	87785543	87785749
chr1	81178677	81178883
chr1	37687141	37687347
chrX	163877854	163878070
chrX	36808554	36808770
chr9	97573142	97573358
chr9	26115081	26115296
chr8	121562073	121562289
chr8	71717122	71717338
chr8	11077268	11077484
chr7	110821778	110821994
chr7	83074621	83074837
chr7	76187179	76187395
chr7	74990244	74990460
chr7	68059246	68059462
chr7	65679302	65679518
chr7	17018051	17018322
chr6	57779688	57779904
chr6	31159272	31159488
chr5	129114201	129114417
chr4	137675683	137675899
chr4	125640707	125640923
chr3	145237717	145237933
chr3	51603897	51604113
chr2	163903569	163903792
chr2	149804762	149804978
chr2	144427933	144428158
chr2	79354824	79355040
chr2	32933991	32934207
chr19	53071507	53071723
chr18	82848974	82849218
chr18	60928796	60929012
chr18	47151413	47151629
chr18	25562407	25562623
chr18	18632945	18633246
chr17	86320304	86320520
chr17	73087082	73087298
chr17	56128096	56128459
chr17	47278011	47278227
chr17	12292951	12293167
chr16	92133916	92134132
chr15	96593920	96594129
chr15	95755393	95755609
chr14	78450789	78450996
chr14	59765853	59766060
chr13	105210390	105210606
chr13	98855432	98855648
chr13	39634933	39635149
chr13	16021849	16022065
chr13	6776029	6776297
chr12	112614804	112615020
chr12	79742432	79742751
chr11	100951838	100952054
chr11	79171862	79172078
chr11	17533831	17534072
chr11	4685153	4685369
chr10	83757657	83757980
chr10	79843538	79843754
chr10	79800582	79800798
chr10	78228234	78228450
chr10	42270024	42270240
chr10	24159721	24159937
chr10	11164590	11164862
chr1	191663233	191663473
chr1	159572154	159572370
chr1	137000661	137000955
chr1	93053551	93053767
