chrom	start	end
chr4	119483076	119483276
chr4	63459410	63459610
chr4	43427488	43427688
chr4	40843869	40844069
chr4	23982815	23983015
chr4	9097803	9098003
chr3	102063873	102064073
chr3	30020133	30020333
chr2	10736915	10737115
chr19	55953284	55953484
chr19	41690401	41690601
chr19	29193697	29193897
chr18	83486260	83486460
chr18	83333882	83334082
chr18	68234077	68234277
chr18	58080327	58080527
chr17	85119428	85119628
chr17	62592272	62592472
chr17	56348152	56348352
chr16	38800030	38800230
chr15	84299287	84299487
chr15	76434552	76434752
chr15	53200016	53200216
chr15	27672291	27672491
chr14	27335391	27335591
chr14	21903623	21903823
chr13	113333140	113333340
chr13	95850496	95850696
chr13	95336046	95336246
chr13	40737195	40737395
chr13	32437061	32437261
chr13	31659713	31659913
chr11	119549844	119550044
chr11	102335440	102335640
chr11	94240035	94240235
chr11	90733610	90733810
chr11	71798021	71798221
chr11	67989008	67989208
chr11	37766800	37767000
chr11	36679559	36679759
chr11	7038593	7038793
chr10	94344613	94344813
chr10	83019143	83019343
chr10	43577805	43578005
chr1	131720496	131720696
chr1	120739424	120739624
chr1	89471388	89471588
chr1	88840172	88840372
chr1	30419719	30419919
chrX	153656862	153657099
chrX	71660140	71660420
chr9	122597180	122597420
chr9	69965110	69965368
chr9	61468444	61468697
chr9	29514735	29514992
chr9	21034369	21034631
chr8	103750184	103750490
chr8	90354282	90354588
chr8	87349813	87350139
chr8	44970203	44970477
chr8	27077484	27077742
chr7	66820063	66820405
chr7	65241160	65241402
chr7	51577184	51577425
chr6	67373311	67373527
chr5	124334577	124334957
chr5	122518351	122518600
chr5	108399291	108399643
chr5	46201748	46201958
chr5	31732870	31733122
chr4	155202515	155202825
chr4	141774161	141774457
chr4	104913511	104913755
chr4	86413207	86413459
chr4	57091553	57091861
chr4	56942263	56942571
chr3	154511186	154511403
chr3	67082549	67082788
chr3	61331795	61332088
chr3	37974135	37974443
chr3	35403922	35404306
chr2	165136082	165136319
chr2	164033907	164034190
chr2	155873229	155873490
chr2	147941339	147941646
chr2	105114852	105115053
chr2	85212433	85212783
chr2	63701785	63702057
chr2	37775486	37775815
chr2	27210189	27210404
chr19	49568659	49568976
chr19	42785900	42786115
chr19	37671456	37671735
chr18	63768768	63769130
chr18	37423372	37423659
chr17	83837057	83837270
chr17	50055533	50055751
chr17	49603275	49603520
chr17	35209847	35210122
chr17	5004304	5004512
chr15	92594717	92595065
chr15	89983725	89984050
chr15	27668020	27668385
chr15	25745150	25745406
chr14	123009076	123009344
chr14	120770640	120770880
chr14	80648516	80648840
chr14	77378047	77378356
chr14	75565457	75565810
chr14	71658668	71658908
chr14	58238840	58239130
chr14	47719577	47719813
chr13	114923435	114923650
chr13	37055582	37055807
chr12	105075981	105076214
chr11	113314033	113314252
chr11	90386451	90386739
chr11	83441263	83441613
chr11	77965283	77965585
chr11	62983869	62984123
chr11	6661265	6661572
chr10	121160182	121160694
chr10	116987347	116987694
chr10	96077505	96077913
chr10	95222797	95223076
chr10	55876517	55876740
chr10	14348768	14348990
chr10	12549296	12549688
chr1	188755121	188755483
chr1	132366332	132366545
chr1	127188520	127188787
chr1	73850471	73850730
chr1	37742668	37742951
chrX	150614154	150614367
chr9	122631312	122631521
chr9	119333098	119333311
chr9	116787798	116788011
chr9	115034716	115034925
chr9	95796090	95796326
chr9	77690860	77691144
chr9	69137496	69137705
chr9	65162139	65162347
chr9	63754925	63755134
chr9	57255495	57255708
chr9	56701013	56701226
chr9	54745902	54746111
chr9	53846490	53846824
chr9	32031560	32031769
chr9	20823205	20823414
chr8	120105027	120105235
chr8	95676254	95676462
chr8	91747246	91747454
chr8	78882069	78882282
chr8	78433704	78433913
chr8	70645556	70645765
chr8	57961192	57961483
chr8	36168673	36169018
chr8	31370644	31370852
chr8	12906216	12906424
chr8	6572703	6572938
chr7	145173398	145173606
chr7	143120312	143120584
chr7	142932602	142932811
chr7	142661220	142661428
chr7	131670835	131671055
chr7	125572187	125572400
chr7	123544646	123544920
chr7	113673185	113673449
chr7	109864626	109864835
chr7	100514783	100515122
chr7	96502551	96502760
chr7	89068713	89068956
chr7	34930086	34930299
chr7	30716215	30716517
chr7	27368139	27368348
chr7	25087964	25088292
chr6	140769409	140769617
chr6	134002589	134002798
chr6	117500038	117500247
chr6	103602129	103602445
chr6	99727503	99727712
chr6	82158130	82158343
chr6	54353113	54353321
chr6	51847388	51847596
chr6	51144814	51145023
chr6	39327639	39327852
chr5	149106939	149107152
chr5	144196603	144196812
chr5	141741676	141741967
chr5	131530240	131530453
chr5	117665146	117665359
chr5	114478470	114478678
chr5	107101641	107101850
chr5	101432467	101432680
chr5	67026032	67026241
chr5	60037378	60037695
chr5	33511820	33512082
chr5	22153582	22153791
chr5	8981892	8982100
chr4	154503236	154503446
chr4	151705215	151705423
chr4	151282306	151282542
chr4	125722567	125722870
chr4	119044369	119044578
chr4	117849710	117849918
chr4	109502772	109502981
chr4	107139264	107139473
chr4	102584714	102584923
chr4	98725380	98725588
chr4	87369672	87369946
chr4	80003335	80003721
chr4	77298276	77298485
chr4	75860926	75861134
chr4	54540738	54540961
chr4	32167201	32167516
chr4	11887424	11887633
chr3	157349626	157349882
chr3	150646504	150646717
chr3	149296932	149297145
chr3	122044375	122044588
chr3	116480258	116480466
chr3	104437683	104437946
chr3	89225091	89225332
chr3	84038814	84039023
chr3	81742171	81742380
chr3	36551394	36551603
chr3	33905350	33905559
chr2	180598529	180598738
chr2	173824941	173825154
chr2	173342651	173342860
chr2	170406488	170406701
chr2	168359458	168359671
chr2	167910057	167910266
chr2	165266934	165267143
chr2	165057985	165058209
chr2	163108419	163108634
chr2	154098040	154098250
chr2	147782312	147782520
chr2	139153247	139153537
chr2	127136344	127136558
chr2	125151011	125151224
chr2	102268141	102268350
chr2	66024896	66025105
chr2	34519719	34519932
chr2	18850669	18850877
chr19	59469469	59469678
chr19	54094834	54095043
chr19	48073033	48073246
chr19	44416505	44416718
chr19	44266292	44266501
chr18	87744831	87745056
chr18	68943029	68943242
chr18	54760990	54761199
chr18	41712121	41712478
chr18	38049604	38049812
chr18	23180104	23180350
chr18	22359390	22359603
chr18	16293218	16293427
chr18	13134753	13134961
chr17	85458249	85458457
chr17	83222797	83223006
chr17	81381163	81381372
chr17	70967143	70967356
chr17	68433982	68434276
chr17	51223268	51223477
chr17	46080519	46080890
chr17	32807833	32808042
chr17	25609353	25609562
chr17	13488395	13488608
chr17	10390433	10390642
chr17	8465338	8465547
chr17	6237116	6237325
chr16	97207547	97207760
chr16	90298150	90298363
chr16	50235279	50235488
chr16	44551627	44551835
chr16	35247567	35247776
chr16	31008866	31009075
chr16	21322487	21322700
chr16	11904102	11904315
chr16	10976146	10976355
chr15	99897226	99897439
chr15	98512348	98512557
chr15	79131077	79131286
chr15	71444654	71444887
chr15	57616891	57617100
chr15	36427959	36428172
chr15	34904601	34904809
chr15	25690432	25690645
chr14	114069988	114070196
chr14	113526884	113527093
chr14	105725921	105726191
chr14	68517954	68518162
chr14	68049708	68049916
chr14	67136093	67136302
chr14	62492581	62492794
chr14	61224497	61224706
chr14	57146826	57147035
chr14	29649033	29649242
chr14	7972077	7972335
chr13	100257656	100257869
chr13	91641994	91642207
chr13	80825846	80826054
chr13	47736742	47736950
chr13	31656122	31656335
chr13	30169075	30169284
chr13	29411774	29411982
chr13	28948553	28948766
chr13	28005372	28005583
chr13	21928131	21928339
chr13	12122204	12122413
chr12	112330190	112330399
chr12	108427439	108427662
chr12	53917245	53917454
chr12	9355762	9355970
chr11	120225660	120225873
chr11	109480008	109480221
chr11	103869514	103869792
chr11	97677964	97678173
chr11	96647857	96648066
chr11	96417329	96417537
chr11	94359765	94359973
chr11	82485096	82485305
chr11	80292524	80292737
chr11	70656270	70656540
chr11	61352546	61352759
chr11	52997429	52997638
chr11	35389788	35390001
chr11	19014320	19014528
chr11	3287256	3287464
chr10	124359940	124360149
chr10	94044193	94044431
chr10	58900301	58900510
chr10	53518529	53518742
chr10	24966071	24966279
chr10	23712766	23712979
chr10	20229644	20229942
chr10	17376749	17377006
chr10	14718282	14718491
chr1	189718362	189718571
chr1	189494981	189495237
chr1	182429965	182430173
chr1	168163743	168163951
chr1	165786269	165786478
chr1	163908464	163908677
chr1	156066471	156066680
chr1	154069942	154070151
chr1	152669062	152669294
chr1	135260830	135261039
chr1	133500903	133501112
chr1	128814429	128814649
chr1	90208282	90208491
chr1	88275004	88275221
chr1	82105726	82105935
chr1	80245627	80245977
chr1	75888577	75888866
chr1	74193047	74193255
chr1	65775066	65775275
chr9	94939504	94939711
chr9	55508739	55508944
chr9	47562992	47563199
chr9	29701613	29701818
chr8	115093151	115093360
chr8	91370724	91370936
chr8	84826172	84826372
chr6	127627450	127627659
chr6	112509288	112509496
chr5	128917705	128917910
chr5	57977565	57977765
chr4	9337431	9337640
chr3	149219922	149220130
chr3	34441445	34441645
chr2	169311751	169311985
chr2	77546046	77546251
chr19	47325803	47326012
chr18	83481483	83481705
chr18	80490989	80491190
chr18	22017483	22017691
chr17	70127363	70127640
chr17	8233009	8233210
chr17	5552214	5552423
chr16	66803909	66804173
chr16	52340891	52341155
chr16	35568793	35569002
chr15	89379210	89379419
chr14	96489683	96489896
chr13	40000691	40000918
chr11	94475167	94475372
chr10	42478999	42479207
chr1	168342099	168342306
chr1	129473453	129473661
chr1	72833561	72833769
chr1	43615916	43616125
chr2	119203031	119203243
chr14	79663128	79663335
chr1	54965734	54965946
chr9	111746236	111746443
chr5	92580442	92580654
chr5	74432803	74433106
chr4	99943348	99943555
chr18	56774635	56774847
chr18	20960949	20961156
chr17	28052149	28052356
chr16	73864301	73864524
chr11	108974237	108974449
chr9	110927260	110927469
chr9	56808661	56808870
chr9	21983559	21983768
chr8	107872231	107872440
chr8	58869166	58869386
chr7	15911557	15911766
chr6	100155805	100156006
chr6	99136088	99136289
chr6	12612425	12612634
chr5	147499571	147499780
chr5	127477528	127477779
chr5	91818772	91818977
chr4	142449773	142449978
chr4	53227846	53228102
chr3	119256635	119256973
chr3	102602459	102602660
chr2	179630835	179631036
chr19	41711220	41711421
chr18	80377133	80377334
chr17	69303278	69303483
chr17	25292668	25293005
chr16	91304247	91304448
chr16	20701897	20702106
chr14	67355912	67356117
chr14	62787943	62788152
chr14	47986948	47987149
chr14	25476041	25476246
chr14	17171886	17172087
chr14	11847968	11848169
chr13	20969065	20969266
chr12	109142617	109142818
chr12	99175034	99175243
chr12	76406409	76406618
chr11	90027138	90027339
chr11	71527616	71527817
chr11	66299381	66299586
chr10	130279582	130279787
chr10	125844956	125845254
chr10	98977185	98977386
chr10	90114777	90115012
chr1	191853679	191853880
chr1	165175747	165176056
chr1	56236811	56237042
chr1	51297699	51297993
chr9	118710595	118710795
chr9	118467311	118467511
chr9	72389666	72389866
chr9	64446927	64447140
chr9	58045625	58045826
chr9	46230443	46230648
chr9	35199232	35199432
chr9	22698560	22698768
chr8	126137594	126137802
chr8	123773643	123773843
chr8	111078956	111079164
chr8	103527833	103528033
chr8	95243381	95243581
chr8	38648558	38648827
chr8	26622769	26622969
chr8	8335411	8335611
chr8	3417649	3417857
chr7	145164418	145164618
chr7	130263761	130263969
chr7	113186037	113186281
chr7	73894715	73894916
chr7	71180406	71180606
chr7	43881519	43881719
chr7	29162777	29162977
chr7	24458988	24459188
chr7	17050852	17051057
chr6	112869044	112869294
chr6	86303312	86303517
chr6	79676006	79676211
chr6	55177107	55177307
chr6	26808753	26808953
chr6	13606462	13606667
chr6	12542474	12542779
chr5	144265218	144265423
chr5	128442867	128443159
chr5	123968286	123968494
chr5	116419070	116419283
chr5	112726409	112726609
chr5	106748486	106748686
chr5	93114849	93115049
chr5	92809218	92809423
chr5	78878891	78879092
chr5	3926821	3927026
chr4	154962558	154962758
chr4	151282056	151282264
chr4	148195780	148195985
chr4	141901637	141901837
chr4	124135104	124135304
chr4	114367854	114368072
chr4	107992059	107992259
chr4	102171571	102171771
chr4	80004406	80004611
chr4	43663726	43663934
chr4	41661031	41661236
chr4	41652129	41652329
chr4	13783831	13784121
chr3	154188901	154189242
chr3	149845901	149846102
chr3	141253490	141253691
chr3	121483924	121484125
chr3	116891718	116891923
chr3	107932509	107932714
chr2	179563277	179563530
chr2	172934725	172934930
chr2	157349537	157349737
chr2	152717854	152718062
chr2	152095332	152095532
chr2	117335698	117335898
chr2	74751339	74751544
chr2	65303257	65303458
chr2	58299961	58300162
chr19	56231944	56232144
chr19	5307139	5307344
chr19	4147787	4148112
chr18	76244905	76245110
chr18	57671122	57671322
chr18	54910356	54910677
chr18	33957856	33958064
chr18	9811406	9811614
chr17	30805925	30806211
chr16	95593257	95593457
chr16	93026642	93026842
chr16	74099812	74100017
chr16	65191697	65191897
chr16	59969800	59970005
chr16	34222755	34222956
chr16	8670454	8670662
chr15	101970759	101970977
chr15	98795754	98795954
chr15	94142487	94142692
chr15	90328152	90328366
chr15	83478063	83478263
chr15	69135501	69135701
chr15	60554666	60554916
chr15	42396096	42396352
chr14	121495997	121496198
chr14	69175642	69175842
chr14	57132502	57132710
chr13	91178745	91178945
chr13	58543376	58543576
chr13	56516510	56516796
chr13	48384811	48385011
chr13	38476969	38477170
chr13	12186795	12187000
chr12	112433564	112433764
chr12	99230452	99230657
chr12	86803187	86803392
chr12	74526011	74526276
chr11	118374316	118374516
chr11	116162931	116163212
chr11	101164895	101165103
chr11	98968835	98969035
chr11	76213967	76214167
chr11	71546760	71546961
chr11	63630343	63630543
chr11	8516015	8516223
chr10	95218195	95218445
chr1	172466179	172466400
chr1	169027836	169028036
chr1	152077260	152077460
chr1	105357693	105358015
chr1	89751048	89751248
chr1	88962829	88963034
chr1	77505647	77505852
chr1	77168388	77168588
chr1	59449482	59449687
chr1	51747665	51747865
chr1	32773587	32773854
chr8	105686603	105686808
chr7	131805897	131806097
chr6	129562792	129563014
chr5	114584507	114584707
chr3	79028261	79028461
chr18	24353511	24353711
chr17	35864103	35864303
chr13	86566660	86566860
chr12	86271788	86271988
chr11	99339606	99339836
chr11	88240830	88241035
chr11	63460210	63460410
chr10	60813475	60813680
chr1	154785430	154785630
chrX	39900832	39901032
chr8	121294183	121294383
chr7	138616017	138616243
chr7	133412773	133413037
chr7	129919513	129919721
chr7	48947466	48947690
chr6	35463508	35463716
chr5	96460425	96460625
chr4	57481623	57481823
chr4	45453321	45453526
chr4	38216174	38216374
chr2	179573410	179573624
chr2	158336365	158336570
chr2	34360216	34360416
chr19	58982093	58982352
chr19	58524352	58524607
chr18	38592402	38592602
chr16	80329637	80329845
chr16	48190340	48190603
chr16	21835646	21835854
chr15	39306503	39306730
chr14	79909589	79909789
chr13	31797623	31797823
chr12	117160688	117161026
chr12	79911126	79911326
chr10	87230347	87230601
chr1	181411053	181411258
chr1	157592165	157592373
chr1	120008032	120008232
chr1	38749691	38749898
chr9	16887840	16888147
chr4	106282592	106282797
chr4	13599731	13599936
chr3	85435454	85435659
chr3	68720270	68720600
chr3	53561813	53562089
chr2	92871013	92871218
chr2	45287677	45287882
chr2	22588484	22588899
chr12	56620892	56621097
chr12	16041193	16041398
chr11	113905638	113905843
chr11	44881461	44881742
chr10	111415944	111416240
chr10	77016789	77016994
chr1	138041350	138041592
