chrom	start	end
chr2	4502501	4502701
chr1	163396814	163397014
chr16	90136342	90136542
chr15	84225901	84226101
chr4	147892648	147892848
chr6	17515758	17515958
chr15	97411453	97411653
chr2	75039855	75040055
chr15	32154644	32154844
chr4	113806148	113806348
chr10	81591653	81591853
chr10	126808814	126809014
chr7	103427504	103427704
chr11	4977672	4977872
chr4	107572884	107573084
chr16	91577158	91577358
chr4	134062942	134063142
chr9	103137133	103137333
chr2	5413847	5414047
chr11	29219735	29219935
chr5	121817281	121817481
chr13	101235734	101235934
chr1	37967482	37967682
chr9	80854186	80854386
chr1	121677551	121677751
chr2	172897155	172897355
chr16	91302000	91302200
chr16	10973929	10974129
chr19	23578966	23579166
chr2	179910898	179911098
chr17	66421021	66421221
chr4	47271780	47271980
chr6	99069913	99070113
chr11	107780380	107780580
chr12	82153776	82153976
chr16	44609524	44609724
chr13	49129800	49130000
chr11	23636739	23636939
chr2	157646114	157646314
chr16	70587092	70587292
chr11	79869267	79869467
chr19	32545921	32546121
chr13	26715944	26716144
chr7	122294522	122294722
chr16	28853895	28854095
chr14	121338144	121338344
chr3	136683490	136683690
chr12	96529154	96529354
chr7	27656758	27656958
chr7	68167867	68168067
chr14	98592127	98592327
chr7	83076877	83077077
chr16	84824074	84824274
chr3	23202317	23202517
chr10	93195145	93195345
chr17	61883773	61883973
chr17	25623307	25623507
chr5	33024410	33024610
chr17	8463191	8463413
chr10	130277362	130277562
chr1	179583985	179584185
chr11	46036902	46037122
chr1	89753119	89753319
chr9	114817128	114817328
chr15	91719938	91720138
chr9	47281705	47281905
chr9	107261478	107261678
chr17	28214199	28214399
chr4	129935927	129936127
chr4	5297013	5297213
chr9	56841770	56841970
chr13	55598944	55599144
chr3	59207448	59207648
chr1	36837202	36837402
chr5	25693501	25693701
chr1	92288540	92288740
chr9	72751366	72751566
chr12	112265582	112265782
chr8	71373882	71374082
chr4	55826251	55826451
chr4	82172243	82172443
chr9	111760723	111760923
chr2	152905055	152905255
chr18	20958835	20959035
chr9	7952258	7952458
chr5	115013446	115013646
chr2	94337113	94337313
chr13	71066943	71067143
chr11	84050830	84051030
chr5	30060222	30060422
chr14	100223651	100223851
chr6	113825481	113825681
chr4	138318295	138318495
chr2	166662937	166663137
chr1	67115535	67115735
chr8	26212523	26212723
chr1	39991251	39991451
chr19	39462528	39462728
chr14	120902667	120902867
chr1	41269835	41270035
chr6	131903314	131903514
chr3	142495062	142495262
chr8	50993814	50994014
chr8	14984465	14984665
chr11	96732587	96732787
chr10	20930555	20930755
chr8	12927085	12927285
chr16	89976574	89976774
chr19	59699853	59700053
chr7	122200588	122200788
chr13	26719424	26719624
chr16	95442741	95442941
chr2	33593118	33593318
chr1	160288231	160288431
chr17	31485211	31485411
chr13	105208238	105208438
chr11	117269850	117270050
chr7	74175951	74176151
chr4	134801393	134801625
chr7	42918927	42919127
chr2	139800108	139800308
chr8	123956095	123956312
chr8	14551779	14551979
chr12	26229691	26229891
chr7	35345952	35346152
chr2	132514220	132514420
chr1	104911986	104912186
chr2	151599707	151599907
chr5	134700933	134701133
chr14	23894142	23894342
chr8	84128789	84128989
chr19	8768694	8768894
chr17	35067366	35067566
chr19	42502481	42502681
chr14	32535231	32535431
chr11	94234296	94234496
chr2	181486825	181487025
chr1	38618355	38618555
chr15	89879085	89879285
chr17	46264768	46264968
chr4	85920666	85920866
chr11	112352808	112353008
chr7	128631721	128631921
chr16	17887766	17887966
chr2	52040382	52040587
chr7	42856307	42856507
chr7	45298909	45299109
chr8	118949931	118950131
chr8	8629227	8629427
chr16	35109402	35109602
chr5	72745133	72745333
chr9	54476366	54476566
chr19	45904834	45905034
chr4	53779232	53779432
chr13	68798543	68798743
chr5	140449323	140449523
chr2	136153094	136153294
chr1	64914832	64915032
chr5	117667323	117667523
chr6	119765555	119765755
chr14	30690535	30690735
chr7	137038349	137038549
chr5	65295859	65296059
chr10	77240316	77240516
chr13	49318671	49318871
chr7	88288940	88289140
chr18	60570011	60570211
chr11	113391605	113391805
chrX	42272021	42272221
chr2	152093042	152093242
chr9	48672064	48672264
chrX	60660551	60660751
chr11	75543491	75543691
chr5	116449091	116449291
chr11	82487357	82487557
chr18	46129858	46130058
chr4	84869056	84869256
chr5	135274726	135274926
chr14	114227178	114227378
chrX	80885278	80885478
chr3	30504302	30504502
chr7	37516859	37517059
chr14	32789794	32789994
chr16	30155542	30155742
chr15	22101506	22101706
chr15	36430074	36430274
chr7	29727964	29728164
chr5	110632903	110633103
chr3	31583867	31584067
chr9	21032141	21032341
chr11	69654593	69654793
chr8	34890418	34890618
chr8	95720699	95720899
chr5	100970110	100970310
chr10	123266106	123266306
chr11	115797277	115797477
chr17	28039782	28039982
chr6	128381617	128381817
chr5	9573181	9573381
chr4	130321823	130322023
chr5	74794451	74794651
chr8	95879784	95879984
chr14	77112960	77113160
chr7	145162247	145162447
chr4	125114637	125114837
chr11	117601493	117601693
chr5	76818073	76818273
chr6	146805871	146806071
chr7	65666113	65666313
chr13	100255393	100255593
chr17	73089249	73089449
chr13	51681819	51682019
chr11	51266433	51266633
chr17	84974764	84974964
chr9	77936637	77936837
chr17	6152370	6152570
chr3	104435582	104435782
chrX	15463885	15464085
chr15	36498538	36498738
chr5	67379510	67379710
chr12	44179338	44179538
chr11	105494378	105494578
chr16	59967516	59967716
chr2	31961203	31961403
chr18	35853976	35854176
chr13	65235072	65235272
chr14	31402362	31402562
chr16	63745628	63745828
chr2	162101244	162101444
chr14	27337535	27337744
chr15	33912668	33912868
chr5	92390656	92390856
chr11	62247686	62247886
chr2	73045084	73045284
chr16	90623589	90623789
chr14	51068988	51069256
chr10	25677680	25677880
chr11	62981734	62981934
chr13	45648324	45648524
chr2	84485683	84485883
chr1	193131606	193131806
chr4	63546263	63546463
chr18	34942308	34942508
chr19	55446268	55446468
chr15	97784281	97784481
chr10	99025477	99025677
chr10	127070241	127070441
chr6	63876192	63876392
chr1	51745403	51745603
chr13	57580708	57580908
chr3	136838817	136839017
chr6	134210477	134210677
chr19	15337898	15338098
chr11	117136952	117137152
chr2	11680897	11681097
chr2	32923489	32923689
chr12	99878663	99878863
chr5	117693818	117694018
chr5	36738286	36738486
chr9	44565505	44565705
chr13	43206704	43206908
chr8	11972789	11973010
chr1	61475469	61475721
chr1	185486581	185486824
chrX	169984440	169984794
chr7	46800891	46801091
chr4	153290508	153290708
chr1	133498766	133498966
chr9	101041046	101041246
chr4	127238177	127238377
chr5	125517960	125518160
chr6	136469447	136469647
chr13	74257331	74257531
chr16	91170609	91170809
chr2	144430224	144430424
chr4	9095617	9095817
chr19	55450668	55450868
chr8	47266180	47266380
chr2	104707536	104707736
chr7	82043865	82044065
chr13	51677419	51677619
chr17	71964979	71965179
chr2	69939088	69939288
chr10	50118907	50119107
chr10	67097021	67097221
chr8	15336854	15337054
chr15	7723830	7724030
chr2	68207601	68207801
chr17	29559132	29559332
chr6	113990214	113990414
chr12	82365148	82365348
chr2	173787517	173787717
chr19	41658347	41658547
chr5	149529044	149529244
chr13	86564426	86564626
chr16	31894158	31894358
chr3	16461529	16461729
chr4	142586122	142586352
chr8	22849209	22849409
chr1	94267313	94267513
chr8	87779569	87779769
chr11	117862777	117862977
chr7	71104343	71104543
chr12	9041220	9041420
chr2	38611480	38611680
chr4	16417722	16417922
chr15	58190868	58191068
chr14	41086684	41086884
chr17	10388185	10388397
chr15	99437660	99437860
chr15	64703936	64704136
chr1	54249090	54249290
chr2	130709364	130709564
chr15	12914211	12914411
chr1	24615172	24615372
chr4	149918652	149918852
chr11	51609123	51609323
chr13	99612451	99612651
chr8	84824027	84824227
chr14	84599059	84599259
chr3	51241337	51241537
chr6	39315985	39316185
chr14	57144668	57144868
chr15	97503370	97503570
chr13	53109227	53109427
chr5	107146831	107147031
chr8	103752425	103752625
chr1	89451881	89452081
chr15	102483134	102483334
chr15	60556906	60557106
chr10	44526088	44526288
chr4	53594147	53594357
chr11	121102124	121102324
chr8	115130932	115131167
chr7	80050940	80051140
chr2	28801239	28801439
chr4	82814246	82814446
chr6	137418351	137418551
chr4	135746812	135747012
chr6	146801471	146801671
chr19	17415819	17416019
chr5	53281611	53281811
chr15	80413826	80414026
chr4	135742412	135742612
chr10	60836789	60836989
chr13	43961157	43961357
chr6	46337426	46337626
chr1	76261620	76261820
chr15	91397505	91397705
chr10	95643632	95643832
chr4	113967472	113967672
chr3	141897323	141897523
chr7	110823963	110824163
chr16	44686984	44687215
chr10	94089003	94089203
chr2	166951197	166951397
chr1	43469825	43470039
chr2	59256863	59257063
chr6	98623250	98623450
chr11	97679620	97679820
chr7	99601595	99601795
chr2	171659608	171659808
chr4	57089392	57089592
chr15	27924844	27925044
chr8	10467511	10467711
chr2	108000631	108000831
chr12	54447636	54447836
chr13	73339009	73339209
chr2	132509820	132510020
chr4	95152331	95152531
chr2	112397000	112397200
chr10	68206292	68206492
chr4	58644405	58644605
chr7	25085845	25086045
chr5	100106807	100107007
chr17	46348505	46348705
chrX	6057663	6057863
chr4	46336501	46336701
chr10	127941069	127941269
chr5	99389736	99389936
chr8	127481910	127482110
chr13	43253925	43254125
chr4	137247624	137247824
chr6	128386017	128386217
chrX	10490885	10491085
chr7	113255585	113255785
chr18	82615905	82616105
chr13	54890142	54890342
chr5	101434760	101434960
chr3	139025900	139026100
chr17	23804840	23805040
chr4	105832910	105833110
chr15	80063221	80063421
chr14	52316575	52316775
chr17	3296969	3297169
chr18	76906067	76906267
chr9	42092658	42092858
chr17	17875263	17875463
chr4	57865060	57865260
chr15	101001284	101001484
chr9	56441229	56441429
chr2	47594182	47594382
chr10	114332400	114332600
chr17	15464426	15464626
chr17	72960110	72960310
chr7	71458561	71458768
chr14	49792799	49792999
chr16	38797880	38798080
chr5	131849916	131850116
chr2	117226366	117226566
chrX	160867537	160867737
chr18	53147497	53147697
chr1	134912314	134912514
chr5	129246671	129246871
chr17	11300875	11301126
chr2	17837118	17837318
chr18	15036117	15036317
chr18	14784503	14784703
chr12	36917095	36917295
chr7	4383871	4384071
chr2	33726431	33726631
chr15	87986527	87986727
chr10	59129714	59129914
chr16	50845217	50845417
chr2	59918177	59918377
chr3	46846338	46846538
chr2	144321992	144322192
chr9	52283684	52283884
chr13	9063591	9063791
chr9	90179905	90180105
chr11	58014448	58014648
chr14	69173431	69173631
chr5	149367292	149367492
chr18	84857872	84858072
chr16	4627443	4627643
chr19	17420219	17420419
chr7	45303309	45303509
chr1	89764807	89765007
chr4	113801748	113801948
chr1	76110765	76110965
chr16	95382573	95382798
chr5	88645075	88645275
chr2	171784901	171785101
chr10	20489559	20489759
chr4	11110778	11110978
chr12	43719730	43719930
chr17	87642406	87642606
chr15	58976829	58977029
chr10	67114116	67114316
chr17	12686724	12686924
chr13	27172215	27172415
chr9	69329390	69329592
chr11	94242180	94242380
chr13	108500992	108501192
chr19	41659900	41660100
chr6	24357781	24357981
chr14	46127519	46127719
chr14	67949602	67949802
chr9	53848767	53848967
chr5	101970268	101970468
chr2	52044792	52044997
chr3	80209959	80210159
chr17	79865915	79866115
chr6	92115443	92115643
chr12	76955673	76955873
chr6	40253305	40253505
chr4	151753188	151753388
chr11	59477178	59477378
chr18	74952625	74952825
chr5	137531580	137531780
chr5	67023812	67024012
chr9	48536836	48537036
chr11	33161521	33161721
chr5	46203920	46204120
chr10	59108255	59108455
chr19	16369552	16369752
chr14	114024702	114024902
chr4	54538524	54538724
chr15	85711407	85711607
chr14	67367454	67367654
chr7	113282409	113282609
chr13	69390002	69390202
chr11	25706618	25706818
chr3	79516221	79516421
chr13	47260769	47260969
chr5	136651310	136651510
chr15	61156727	61156927
chr4	139293114	139293314
chr13	55320935	55321135
chr16	32820236	32820436
chr11	20023785	20023985
chr2	165289199	165289399
chr2	150945349	150945549
chr13	104046785	104046985
chr5	77534950	77535150
chr19	37575115	37575315
chr1	191523618	191523818
chr1	64919232	64919432
chr15	43817818	43818018
chr4	142408905	142409105
chr6	37218183	37218383
chr3	95650495	95650695
chr8	16343298	16343498
chr10	109906251	109906451
chr12	29931870	29932070
chr11	61030480	61030680
chr12	112737062	112737262
chr11	98966536	98966750
chr17	47165510	47165710
chr2	169636966	169637166
chr14	60595464	60595664
chr2	146808720	146808920
chr9	113383894	113384094
chr16	78786582	78786782
chr6	146669489	146669715
chr9	62514803	62515003
chr13	37057759	37057959
chr14	63319877	63320077
chr13	48765854	48766054
chr7	66042705	66042905
chr12	71582849	71583049
chr5	123023244	123023444
chr1	37215054	37215254
chr3	121737771	121737971
chr5	58820943	58821143
chr2	130506328	130506528
chr1	95399628	95399828
chr13	12480525	12480725
chr11	76608667	76608867
chr11	109367612	109367812
chr11	116876105	116876305
chr19	37021129	37021329
chr8	46407592	46407792
chr3	123300677	123300880
chr1	86693133	86693333
chr12	98671719	98671919
chr2	166213726	166213926
chr18	68953800	68954000
chr4	137351144	137351344
chr15	7728230	7728430
chr11	52115249	52115449
chr15	102219960	102220160
chr6	112754536	112754736
chr4	14759298	14759498
chr10	39408995	39409195
chr10	40173449	40173649
chr11	117731465	117731665
chr14	27604668	27604928
chr12	109371294	109371494
chr6	12385485	12385685
chr5	114774160	114774360
chrX	13090595	13090795
chr8	86875516	86875716
chr5	69139036	69139236
chr13	36698481	36698681
chr10	69779293	69779510
chr2	59922577	59922777
chr1	76023449	76023649
chr5	117553822	117554146
chr7	45689037	45689237
chr18	61791278	61791498
chr1	154609687	154609887
chr10	8238607	8238807
chr17	56375207	56375407
chr6	57777426	57777626
chr6	115621471	115621671
chr11	120231001	120231201
chr10	95173078	95173278
chr12	80170499	80170714
chr8	25141579	25141779
chr5	50501657	50501857
chr5	148506029	148506229
chr8	126711715	126711915
chr9	60659808	60660008
chr7	142068107	142068307
chr5	125792126	125792326
chr6	49921135	49921335
chr14	87515326	87515526
chr18	41709988	41710188
chr15	97656326	97656594
chr7	28818004	28818204
chr3	69990933	69991133
chr12	69836587	69836787
chr4	88194029	88194229
chr7	68023268	68023468
chr5	76797329	76797529
chr5	23506556	23506756
chr18	81016162	81016362
chr14	13747858	13748058
chr2	73425417	73425617
chr8	63165510	63165710
chr15	73689461	73689661
chr18	50128922	50129122
chr5	111008569	111008769
chr16	38141101	38141301
chr13	111230200	111230400
chr6	94608208	94608408
chr6	9892208	9892424
chr5	110419166	110419366
chr15	81424200	81424400
chr17	23999856	24000056
chr7	56116497	56116697
chr9	40809804	40810004
chr9	23256798	23257062
chr14	93881981	93882181
chr17	24635502	24635702
chr8	70128745	70128945
chr12	112239229	112239429
chr18	68161256	68161456
chr18	77293416	77293616
chr18	62255617	62255817
chr9	69157673	69157873
chr14	116449034	116449234
chr11	35759222	35759422
chr6	137490839	137491039
chr4	138126656	138126874
chrX	74033895	74034095
chr4	67467996	67468196
chr11	79862442	79862646
chr15	82943813	82944013
chr7	6285310	6285510
chr7	34543739	34543939
chr2	172323179	172323379
chr2	158051512	158051712
chr17	11305377	11305628
chr10	111418241	111418441
chr5	118776073	118776273
chr6	141266218	141266418
chr12	75553048	75553248
chr8	67901373	67901573
chr18	34831569	34831769
chr8	120553175	120553375
chr3	8724000	8724200
chr6	47023765	47023965
chr18	79026313	79026513
chr17	83088035	83088235
chr8	26971273	26971473
chr5	130479154	130479354
chr12	112879361	112879561
chr1	191130132	191130332
chr13	54236750	54236950
chr5	44657619	44657819
chr17	3511457	3511657
chr10	75636230	75636430
chr15	64315798	64315998
chr13	24788261	24788461
chr8	88064848	88065048
chr17	47275736	47275936
chr11	67899392	67899592
chr1	93055828	93056028
chr2	27536719	27536919
chr13	79045958	79046158
chr7	144788022	144788222
chr7	4821174	4821374
chr11	44338821	44339021
chr7	68172267	68172467
chr5	5035309	5035509
chr17	7120285	7120485
chr17	87325303	87325554
chr2	179632945	179633145
chr2	10984129	10984329
chr11	36454786	36454986
chr12	46768025	46768225
chr10	96079952	96080470
chr4	148308811	148309011
chr13	52039725	52039925
chr10	116245674	116245874
chr14	60412087	60412287
chr2	65710992	65711192
chr1	157206674	157206874
chr3	19625551	19625751
chr2	21069540	21069740
chr2	70376415	70376615
chr1	36833563	36833763
chr11	54094127	54094327
chr5	53141878	53142078
chr3	152604107	152604307
chr19	25110102	25110302
chr6	14603198	14603402
chr13	69493969	69494169
chr8	35770148	35770348
chr15	89381479	89381679
chr15	97953660	97953860
chr5	127475316	127475516
chr11	36353571	36353771
chr1	64081269	64081469
chr10	110487113	110487313
chr2	93191814	93192014
chr3	105057603	105057803
chr17	68431839	68432039
chr13	59007597	59007797
chr9	75340446	75340646
chr11	84796611	84796811
chr8	50989414	50989614
chr12	29936270	29936470
chr16	43375469	43375669
chr4	155350042	155350242
chr8	93837197	93837397
chr9	56888438	56888638
chr11	90029427	90029627
chr11	97569881	97570081
chr14	60503739	60503939
chr13	69489569	69489769
chr2	11685297	11685497
chr6	119042296	119042496
chr10	70557837	70558037
chr16	8731366	8731566
chr18	67387872	67388072
chr2	154808062	154808262
chr8	90152601	90152801
chr15	80067621	80067821
chr18	78210543	78210743
chr4	45455478	45455678
chr5	49259019	49259219
chr2	29837360	29837560
chr15	100885367	100885567
chr17	68357153	68357353
chr2	75999979	76000179
chr7	140283872	140284072
chr10	81462381	81462581
chr10	69101711	69101911
chr2	53108265	53108465
chr9	29643547	29643747
chr14	30686135	30686335
chr16	94570357	94570557
chr19	37346153	37346353
chr2	179756636	179756836
chr11	89357837	89358037
chr18	68617982	68618182
chr13	93918711	93918911
chr1	87850783	87850983
chr10	108087768	108087968
chr1	190094641	190094841
chr2	152893604	152893804
chr3	56006223	56006423
chr11	102835094	102835294
chr7	45458140	45458340
chr4	120120287	120120487
chr17	34648250	34648450
chr15	40879319	40879519
chr17	34605852	34606052
chr3	76488241	76488441
chr19	44511552	44511752
chr1	34119249	34119449
chr1	189716215	189716415
chr10	109725595	109725795
chr4	107365146	107365346
chr12	33959616	33959816
chr12	102205104	102205304
chr11	35988727	35988927
chr6	122267231	122267431
chr10	98612767	98612967
chr15	101095329	101095529
chr17	48391048	48391248
chr18	43660347	43660547
chr11	120632690	120632890
chr5	106198555	106198755
chr10	82866138	82866338
chr7	45454663	45454863
chr2	65981777	65981977
chr18	9813572	9813772
chr10	91164269	91164469
chr5	111842027	111842227
chr14	30068623	30068823
chr2	167082166	167082366
chr10	126084796	126084996
chr4	141525482	141525685
chr17	68436239	68436439
chr2	165864108	165864308
chr4	152115105	152115305
chr2	22103207	22103407
chr11	108548889	108549089
chr1	89629800	89630000
chr9	103667121	103667321
chr14	64101621	64101821
chr15	59172774	59172974
chr13	42888364	42888564
chr3	49688169	49688369
chr11	114887877	114888077
chr13	20800227	20800427
chr10	122119143	122119343
chr5	117387584	117387784
chr2	173822670	173822870
chr11	118378164	118378364
chr8	48117755	48117955
chr12	79032889	79033089
chr7	28825423	28825623
chr6	98106756	98106956
chr15	38987882	38988082
chr9	102914030	102914230
chr4	57764939	57765139
chr11	103065219	103065419
chr5	137735824	137736024
chr18	47587687	47587887
chr17	35866316	35866516
chr11	25643346	25643546
chr9	41358763	41358963
chr7	129660386	129660586
chr9	55510997	55511197
chr9	47669485	47669685
chr2	163153165	163153365
chr18	26684797	26684997
chr4	53783632	53783832
chr16	4415709	4415909
chr11	44879244	44879444
chr5	148510429	148510629
chr6	34479288	34479488
chr5	130148235	130148435
chr7	3410222	3410422
chr13	73507819	73508019
chr11	121145208	121145408
chr10	11268580	11268780
chr8	64749037	64749237
chr10	69774859	69775076
chr13	104045017	104045217
chr11	19565985	19566185
chr17	27070226	27070426
chr14	25732284	25732484
chr11	112357208	112357408
chr14	47955990	47956190
chr4	103007389	103007589
chr9	60879188	60879388
chr15	79209786	79209986
chr1	88755282	88755482
chr18	82911101	82911301
chr3	116478155	116478355
chr13	40293010	40293210
chr16	84987291	84987491
chr2	151923448	151923648
chr16	92330488	92330688
chr14	47717331	47717531
chr6	77207433	77207633
chr7	34776723	34776923
chr3	152149589	152149789
chr19	41713385	41713585
chr4	123523263	123523469
chr6	124990050	124990250
chr9	50703243	50703443
chr9	121683309	121683509
chr4	119990291	119990491
chr2	64851581	64851808
chr13	46264188	46264388
chr12	70370936	70371136
chr7	45558717	45558917
chr12	69854498	69854698
chr3	14621454	14621654
chr5	143394639	143394839
chr2	161268281	161268481
chr7	97010772	97010972
chr12	82283904	82284104
chr1	10878119	10878319
chr7	81720921	81721121
chr16	91234903	91235103
chr9	47407474	47407674
chr2	179033324	179033524
chr4	128431457	128431657
chr11	84801011	84801211
chr15	92439489	92439689
chr18	47245128	47245328
chr19	46620385	46620585
chr5	8984124	8984324
chr2	158075935	158076135
chr7	29723564	29723764
chr2	17343844	17344044
chr10	108911742	108911942
chr1	82606807	82607007
chr13	4654323	4654523
chr18	74938692	74938892
chr2	5034323	5034523
chr11	66496153	66496353
chr9	75395983	75396183
chr13	21933239	21933439
chr4	117091876	117092076
chr2	49747874	49748074
chr3	139784682	139784882
chr5	25616140	25616340
chr16	20212226	20212443
chr8	121470419	121470619
chr9	21732127	21732327
chr11	98476407	98476607
chr1	88718686	88718886
chr12	100523220	100523420
chr1	186544235	186544435
chr10	87870879	87871079
chr4	22623699	22623899
chr9	54772492	54772692
chr4	14203872	14204072
chr11	59897575	59897775
chr13	12184623	12184823
chr13	58124971	58125171
chr12	16112736	16112936
chr3	30022358	30022558
chr9	42835474	42835674
chr4	40540385	40540585
chr3	152424163	152424363
chr13	45922431	45922631
chr16	70838082	70838282
chr3	68718146	68718346
chr13	65239472	65239672
chr15	102487534	102487734
chr4	154464624	154464824
chr14	67059219	67059419
chrX	51166785	51166985
