chrom	start	end
chr6	90468795	90468995
chr8	122004547	122004747
chr6	91977435	91977635
chr7	99017829	99018029
chr11	12229150	12229350
chr17	86318034	86318234
chr8	22853609	22853809
chr13	93243808	93244008
chr16	95387023	95387248
chr7	113152065	113152265
chr18	75906792	75906992
chr7	75523964	75524164
chr5	107526717	107526917
chr12	54695742	54695942
chr6	65688726	65688926
chr3	90489911	90490111
chr7	51752152	51752352
chr5	146881398	146881598
chr12	117019586	117019786
chr4	82095454	82095654
chr9	110283458	110283661
chr4	80007040	80007358
chr5	144554896	144555096
chr17	24199433	24199633
chrX	21211994	21212194
chr11	118329892	118330092
chr8	71714944	71715144
chr17	35255788	35255988
chr7	19810079	19810279
chr15	96483064	96483264
chr4	104699686	104699886
chr5	57745329	57745529
chr13	53109227	53109427
chr2	108569481	108569681
chr5	130148235	130148435
chr5	132303125	132303325
chr1	7538550	7538750
chr8	71369657	71369857
chr1	77461125	77461325
chr13	79045958	79046158
chr3	55785213	55785413
chr4	34809478	34809678
chr3	122127004	122127204
chr18	75166427	75166627
chr8	109710726	109710926
chr2	7197622	7197822
chr6	30357773	30357973
chr5	89121466	89121666
chr1	170065988	170066188
chr12	86892372	86892572
chr13	59262005	59262205
chr17	86653488	86653688
chr11	100292786	100292986
chr5	150267758	150267958
chr1	71266338	71266538
chr11	5058426	5058626
chr7	96917423	96917623
chr7	91131701	91131901
chr10	81003994	81004194
chr7	89889096	89889296
chr10	89711348	89711548
chr14	26529156	26529356
chr4	82408908	82409108
chr13	100258003	100258203
chr17	87118149	87118349
chr8	88064848	88065048
chr16	35225633	35225833
chr1	80293525	80293725
chr5	67379510	67379710
chr14	86607579	86607779
chr1	71840234	71840434
chr10	50123307	50123507
chr2	91876606	91876806
chr9	27147955	27148155
chr6	144764141	144764341
chr18	65202314	65202514
chr2	118752726	118752926
chr19	24651960	24652160
chr11	69266061	69266265
chr3	86964794	86964994
chr9	83839054	83839254
chr9	58047915	58048122
chr5	135274726	135274926
chr1	24613652	24613852
chr15	37112188	37112388
chr4	119962457	119962657
chr3	53559669	53559869
chr8	125995907	125996107
chr2	17837118	17837318
chr9	9676062	9676262
chr1	152666838	152667038
chr4	35094104	35094304
chr9	61466241	61466441
chr12	104638854	104639054
chr11	98801296	98801496
chr11	61648701	61648901
chr10	121302982	121303182
chr18	46391809	46392009
chr10	90565108	90565308
chr5	117571756	117571956
chr11	61026976	61027176
chr5	141941305	141941505
chr5	44973839	44974039
chr10	118443815	118444015
chr3	132426044	132426244
chr11	80310518	80310718
chr1	89441487	89441687
chr18	24063877	24064077
chr4	135746812	135747012
chr17	6744756	6744958
chr15	31583226	31583426
chr13	47995591	47995791
chr7	137565163	137565363
chr4	107156986	107157186
chr8	47358177	47358377
chr5	118116060	118116260
chr1	75378657	75378857
chr9	21985850	21986050
chr6	134236753	134236953
chr1	98061158	98061358
chr14	22423190	22423390
chr4	154042093	154042293
chr15	59029043	59029267
chr9	121971960	121972160
chr1	81176445	81176645
chr5	116042697	116042897
chr15	68196875	68197075
chr10	39099323	39099523
chr7	88276735	88276935
chr7	144792422	144792622
chr11	120552354	120552554
chr1	63266848	63267048
chr3	74207880	74208080
chr7	62233161	62233361
chr19	37575115	37575315
chr7	99551086	99551286
chr11	44156199	44156399
chr4	45408602	45408802
chr7	44898087	44898287
chr11	81760011	81760211
chr13	92724456	92724656
chr9	116790091	116790291
chr1	81180845	81181045
chr3	57509849	57510049
chr14	98592127	98592327
chr7	50647415	50647615
chr8	21611216	21611416
chr8	18854273	18854473
chr2	33182606	33182806
chr10	107454453	107454653
chr11	92864314	92864514
chr7	97015172	97015372
chr9	88252083	88252283
chr16	3149621	3149821
chr11	51417587	51417787
chr10	39670345	39670545
chr18	53386690	53386890
chrX	161966873	161967073
chr7	140819310	140819510
chr19	37253232	37253432
chr11	71548954	71549154
chr1	194065676	194065876
chr8	78431560	78431760
chr5	73266622	73266822
chr1	178621912	178622112
chr16	5567999	5568199
chr6	140144402	140144602
chr13	91639873	91640073
chr4	6895681	6895881
chr11	70888731	70888931
chr7	89975934	89976134
chr3	107507129	107507329
chr5	114159294	114159494
chr4	46699381	46699581
chr13	59266405	59266605
chr9	40927997	40928197
chr18	69139773	69139973
chr15	97655251	97655451
chr4	65518603	65518803
chr1	133247155	133247355
chr4	150797443	150797643
chr11	52115249	52115449
chr4	34862146	34862346
chr13	51074198	51074398
chr16	90909727	90909927
chr1	30417569	30417769
chr8	46998481	46998681
chr11	3332716	3332916
chr2	133973430	133973630
chr15	99868162	99868362
chr19	5304950	5305150
chr5	112550680	112550895
chr10	118448215	118448415
chr6	127625331	127625531
chr11	3749260	3749460
chr13	5014673	5014921
chr7	132824671	132824871
chr5	137756900	137757100
chr13	44922596	44922796
chr4	125931590	125931790
chr5	74626877	74627077
chr4	85378477	85378677
chr1	37684913	37685113
chr2	128119982	128120182
chr11	79169627	79169827
chr11	61650726	61650926
chr3	122456684	122456884
chr3	33995867	33996067
chr8	47672974	47673174
chr19	5019231	5019431
chr13	97772938	97773138
chr6	115704422	115704622
chr2	172318779	172318979
chr2	164975966	164976166
chr9	29584057	29584432
chr1	165173616	165173816
chr7	48949649	48949869
chr11	78684274	78684474
chr1	172327896	172328096
chr11	45913433	45913633
chr11	31616301	31616501
chr2	70661787	70661987
chr18	17582369	17582569
chr2	52888401	52888601
chr4	123166590	123166790
chr10	123266106	123266306
chr10	70060762	70060962
chr10	13757254	13757454
chr18	61584643	61584843
chr16	33827029	33827229
chr7	35350352	35350552
chr2	162655461	162655661
chr14	63071735	63071935
chr2	76509475	76509675
chr4	14203872	14204072
chr10	20231888	20232088
chr17	5645724	5645924
chr11	99261714	99261914
chr2	172651967	172652167
chr11	35151027	35151227
chr8	44955448	44955648
chr1	184332774	184332974
chr1	56986742	56986942
chr4	13591054	13591254
chr3	19629951	19630151
chr1	174825683	174825883
chr3	146707527	146707727
chr5	9447559	9447759
chr1	135258578	135258778
chr13	41495575	41495775
chr7	80046540	80046740
chr17	69262035	69262235
chr12	70304683	70304883
chr11	97745004	97745204
chr1	163248087	163248287
chr7	119181860	119182060
chr6	99378513	99378713
chr15	83960658	83960858
chr3	101577523	101577723
chr19	20111167	20111367
chr8	27039999	27040199
chr8	126421538	126421738
chr18	15171762	15171962
chr11	105453904	105454104
chr1	38622755	38622955
chr6	86301194	86301394
chr11	71544554	71544754
chr7	116211242	116211442
chr2	64708375	64708575
chr2	56951243	56951443
chr1	75248125	75248325
chr12	104056495	104056695
chr15	57743011	57743211
chr11	67986731	67986931
chr4	45189534	45189734
chr19	24656360	24656560
chr1	87452174	87452374
chr2	173416090	173416290
chr7	132333202	132333402
chr12	36336026	36336226
chr3	61334061	61334261
chr4	119985891	119986091
chr16	85128836	85129036
chr19	4265040	4265240
chr2	174294876	174295076
chr7	30718477	30718677
chr10	68545495	68545695
chr16	59561701	59561901
chr7	121408196	121408396
chr2	165830208	165830408
chr18	6443927	6444127
chr4	136947511	136947711
chr18	81812414	81812614
chr4	142586122	142586352
chr8	29541088	29541288
chr4	129356545	129356745
chr17	34643850	34644050
chr13	45775805	45776020
chr11	110647795	110647995
chr1	72004870	72005070
chr1	177257843	177258043
chr5	102049792	102049998
chr6	20012559	20012759
chr11	6053769	6053969
chr3	28485515	28485715
chr18	23882787	23882987
chr6	100978491	100978691
chr10	41206853	41207053
chr13	45771375	45771590
chr16	11532104	11532304
chr4	46340901	46341101
chr6	18655676	18655876
chr8	38646426	38646626
chr2	101692600	101692800
chr6	39928598	39928798
chr12	76093067	76093267
chr10	44358515	44358715
chr5	66075214	66075414
chr15	59033491	59033715
chrX	6057663	6057863
chr11	10353416	10353616
chr3	157956547	157956747
chr7	101059739	101059939
chr9	110420007	110420207
chr7	70360034	70360234
chr2	56125875	56126075
chr5	64243250	64243450
chr4	154464624	154464824
chr7	80074314	80074514
chr4	6035290	6035490
chr15	73699274	73699474
chr15	97950677	97950877
chr1	21152617	21152817
chr16	82575116	82575316
chr6	64514805	64515005
chr9	42326906	42327106
chr1	189716215	189716415
chr6	83368238	83368438
chr2	157682578	157682778
chr3	27215403	27215603
chr11	114425512	114425712
chr18	79021913	79022113
chr11	99202129	99202329
chr7	129401313	129401513
chr5	149991364	149991564
chr5	24497084	24497284
chr13	57580708	57580908
chr11	76430120	76430320
chr9	42947611	42947811
chr18	47175274	47175474
chr6	82933224	82933424
chr4	88198429	88198629
chr9	110906239	110906439
chr5	130479154	130479354
chr10	87870879	87871079
chr4	150626701	150626901
chr8	91640004	91640204
chr2	158051512	158051712
chr8	113966590	113966790
chr8	101757168	101757368
chr1	66428382	66428582
chr18	78262033	78262233
chr12	101780045	101780245
chr6	86368596	86368796
chr16	67624123	67624323
chr8	13696995	13697195
chr19	17465004	17465204
chr9	42322506	42322706
chr2	119566017	119566217
chr3	89227283	89227483
chr14	97446986	97447186
chr13	97531791	97531991
chr14	100779850	100780050
chr2	33435082	33435282
chr3	126698035	126698235
chr2	117226366	117226566
chr8	24033673	24033873
chr6	31129607	31129807
chr10	57850397	57850597
chr10	101967166	101967366
chr7	115203066	115203266
chr12	58970329	58970529
chr5	149968294	149968494
chr4	32535152	32535352
chr14	118061624	118061824
chr2	94386666	94386866
chr6	124519503	124519703
chr10	60893211	60893411
chr1	9803258	9803458
chr7	62228761	62228961
chr15	60552506	60552706
chr7	97762596	97762796
chr3	148701205	148701405
chr18	39040811	39041011
chr9	97010376	97010576
chr12	86269604	86269804
chr16	43375469	43375669
chr11	115801677	115801877
chr17	40841098	40841298
chr16	27385755	27385955
chr5	110852349	110852549
chr1	186544235	186544435
chr7	54069408	54069608
chr5	5035309	5035509
chr1	82606807	82607007
chr13	12119919	12120119
chr15	64028908	64029108
chr12	16325458	16325658
chr19	5651874	5652074
chr5	26516150	26516350
chr17	49605523	49605723
chr9	113379494	113379694
chr5	54000037	54000237
chr14	74699084	74699284
chr2	65715392	65715592
chr2	92025652	92025852
chr8	57425885	57426085
chr12	17648677	17648877
chr3	127007195	127007395
chr5	149524319	149524519
chrX	49190920	49191120
chr2	119539039	119539239
chr12	103579682	103579882
chr15	79801276	79801476
chr19	57628023	57628223
chr14	122719620	122719820
chr4	138126656	138126874
chr9	72498814	72499014
chr18	72492623	72492823
chr7	34294996	34295196
chr13	12254365	12254565
chr11	96475947	96476147
chr1	63251036	63251236
chr6	82724989	82725189
chr3	136874081	136874281
chr19	59263485	59263685
chr5	146245589	146245789
chr11	116404278	116404478
chr4	24622789	24622989
chr19	37577579	37577779
chr15	98793625	98793825
chr16	77411526	77411726
chr10	80315822	80316022
chr2	155871016	155871216
chr1	167067478	167067678
chr17	28179383	28179583
chr8	122067061	122067261
chr11	54069458	54069658
chr18	35292648	35292848
chr13	101422156	101422356
chr3	32406066	32406266
chr9	102658983	102659183
chr11	99197729	99197929
chr10	78454503	78454703
chr4	88194029	88194229
chr6	143423141	143423381
chr7	82224667	82224867
chr13	49123633	49123833
chr8	35770148	35770348
chr14	96487532	96487732
chr10	63976125	63976325
chr11	117121213	117121413
chr12	53640316	53640516
chr14	114569016	114569216
chr5	89858642	89858842
chr3	9031969	9032169
chr7	139366709	139366909
chr16	85056171	85056371
chr10	94268964	94269164
chr2	31109616	31109816
chr1	102292310	102292510
chr12	70300283	70300483
chr8	86435550	86435750
chr7	100839465	100839665
chr15	86087251	86087451
chr2	157072188	157072388
chr11	51266433	51266633
chr14	34881356	34881556
chr11	85922649	85922849
chr18	6439527	6439727
chr17	35427932	35428132
chr6	140767241	140767441
chr17	29913757	29913957
chr18	82846760	82846960
chr13	28921979	28922179
chr11	21843423	21843623
chr11	113391605	113391805
chr16	94867348	94867548
chr8	73330455	73330655
chr9	54867141	54867341
chr14	29672654	29672854
chr3	28338015	28338215
chr11	59869454	59869654
chr5	147941113	147941313
chr15	87986527	87986727
chr7	78667142	78667342
chr10	32927599	32927799
chr10	79833841	79834041
chr1	56957986	56958186
chr8	26963280	26963480
chr10	28549354	28549554
chr5	65968094	65968294
chr6	92403063	92403263
chr17	30145152	30145352
chr12	9045620	9045820
chr19	18593917	18594117
chr1	90210431	90210631
chr7	96921823	96922023
chr2	121240007	121240207
chr13	45914180	45914380
chr13	36552725	36552925
chr17	56831448	56831648
chr4	85343030	85343230
chr17	86649088	86649288
chr2	158387178	158387378
chr3	8904714	8904914
chr9	48417813	48418013
chr2	20626714	20626914
chr7	45136892	45137092
chr1	75565879	75566079
chr7	130512608	130512808
chr7	30349731	30349931
chr11	22631881	22632081
chr6	90473195	90473395
chr8	70521423	70521623
chr11	118376562	118376762
chr4	148669215	148669415
chr2	158587479	158587679
chr17	64904371	64904571
chr17	81300508	81300708
chr6	140533403	140533603
chr12	106869304	106869504
chr7	109229744	109229944
chr13	75342040	75342240
chr13	23985943	23986143
chr3	28342415	28342615
chr10	30200922	30201146
chr8	94788127	94788327
chr19	37570715	37570915
chr11	108421772	108421972
chr10	108882073	108882273
chr17	64695387	64695587
chr2	31189610	31189810
chr1	88755282	88755482
chr6	64648745	64648945
chr1	40945396	40945596
chr5	111931873	111932073
chr14	28100007	28100207
chr1	89592724	89592924
chr19	37854026	37854226
chr8	73106323	73106523
chr1	134989661	134989861
chr13	100591976	100592176
chr1	56234564	56234764
chrX	41759532	41759732
chr7	132797948	132798148
chr1	131050814	131051014
chr12	51193378	51193578
chr2	118973514	118973714
chr5	35658919	35659119
chr6	14603198	14603402
chrX	39902934	39903134
chr19	42639635	42639835
chr9	99428899	99429099
chr7	42856307	42856507
chr1	89473686	89473886
chr6	108235557	108235757
chr9	52141886	52142086
chr11	81755611	81755811
chr5	136646910	136647110
chr2	179637909	179638109
chr10	42481243	42481443
chr5	17615371	17615571
chr18	63332197	63332397
chr8	128396459	128396659
chr4	57479470	57479670
chr3	87498010	87498210
chr8	80845769	80845969
chr18	14780103	14780303
chr16	80331873	80332073
chr17	30205258	30205458
chr19	57583993	57584193
chr15	88883493	88883693
chr5	48056515	48056715
chr10	13142051	13142251
chr8	71834861	71835061
chr10	75741349	75741549
chr11	107430541	107430741
chr5	122731046	122731246
chr10	99589666	99589866
chr11	93890796	93890996
chr6	100647366	100647566
chr11	49636770	49636970
chr5	135131091	135131291
chr12	32140438	32140638
chr8	120107190	120107390
chr2	157489597	157489797
chr10	122923811	122924011
chr16	89827691	89827891
chr15	83269085	83269303
chr4	151541181	151541381
chr16	95595480	95595680
chr7	4707310	4707510
chr7	49781506	49781706
chr3	96579840	96580040
chr18	47375211	47375411
chr5	115013446	115013646
chr1	24302576	24302776
chr2	32803856	32804056
chr1	91936320	91936520
chr17	7124685	7124885
chr6	100974091	100974291
chr17	61883773	61883973
chr2	169422948	169423148
chr11	62626998	62627198
chr16	30602401	30602601
chr1	92840307	92840507
chr2	93396410	93396610
chr9	40932397	40932597
chr1	13777815	13778015
chr10	81591653	81591853
chr6	122497730	122497930
chr13	101924691	101924891
chr11	97448320	97448520
chr1	76401342	76401542
chr11	116216172	116216372
chr17	31259783	31259983
chr15	102666024	102666224
chr7	44458855	44459055
chr2	119570417	119570617
chr11	32766487	32766687
chr12	52754720	52754920
chr2	163937529	163937729
chr5	151351560	151351760
chr1	184379513	184379713
chr2	118759427	118759627
chr5	132298725	132298925
chr6	18484125	18484325
chr11	100410709	100410909
chr9	27967190	27967390
chr14	114039801	114040001
chr4	141776374	141776574
chr15	82925046	82925246
chr11	88274486	88274686
chr9	47277305	47277505
chr7	68412583	68412783
chr11	80477714	80477914
chr13	58366100	58366300
chr7	123295249	123295449
chr18	84796662	84796862
chr8	119758209	119758409
chr13	4658723	4658923
chr6	50714524	50714724
chr12	71416012	71416212
chr4	123411218	123411418
chr19	43996518	43996718
chr15	64024508	64024708
chr9	64449181	64449381
chr1	179925692	179925892
chr4	77300543	77300743
chr12	103177434	103177634
chr13	38659899	38660099
chr8	31978016	31978216
chr6	39325482	39325682
chr14	61416490	61416690
chr12	54452036	54452236
chr18	67509369	67509569
chr13	43191849	43192049
chr18	75596295	75596495
chr17	65375678	65375878
chr19	6417782	6417982
chr6	78550734	78551007
chr9	56979018	56979218
chr6	52113987	52114187
chr13	114925654	114925854
chr2	165361996	165362196
chr3	153275134	153275334
chr9	89887882	89888082
chr5	76813673	76813873
chr6	4379914	4380114
chr11	98250912	98251112
chr6	31139376	31139576
chr12	72832614	72832814
chr7	126280105	126280305
chr10	59769295	59769495
chr7	67738628	67738828
chr7	97537732	97537932
chr3	117646510	117646710
chr6	134044315	134044515
chr2	156778763	156778963
chr19	34555224	34555424
chr15	94787447	94787647
chr11	8513880	8514080
chr19	43282850	43283050
chr7	142068107	142068307
chr19	54092617	54092817
chr12	107171701	107171901
chr14	65029349	65029549
chr16	4202878	4203078
chr13	12476125	12476325
chr1	10878119	10878319
chr4	140444214	140444414
chr9	65159999	65160199
chr2	72071683	72071883
chr4	150304528	150304728
chr1	67053103	67053303
chr16	52343115	52343315
chr11	115229746	115229946
chr5	143357789	143357989
chr10	40859947	40860311
chr17	71920916	71921116
chr14	32597966	32598166
chr2	166951197	166951397
chr8	84128789	84128989
chr8	31372862	31373062
chr10	78407386	78407586
chrX	50444698	50444898
chr1	58744674	58744874
chr3	54804226	54804426
chr4	104695286	104695486
chr8	114705382	114705582
chr15	76420671	76420871
chr17	56462725	56462925
chr8	24676848	24677070
chr13	12124319	12124519
chr16	14143349	14143549
chr1	132812631	132812831
chr12	102783498	102783698
chr12	17424139	17424339
chr11	107434941	107435141
chr3	39633063	39633263
chr9	62514803	62515003
chr7	60328096	60328296
chr10	110390201	110390401
chr3	148855860	148856060
chr1	151295898	151296098
chr1	131752495	131752695
chr5	103939064	103939264
chr17	63117037	63117237
chr2	131180199	131180399
chr3	103656278	103656478
chr12	99465973	99466173
chr6	99208037	99208237
chr9	66610105	66610305
chr7	29723564	29723764
chr1	188753007	188753207
chr7	125647704	125647904
chr4	118614289	118614489
chr10	39555754	39555954
chr7	37962487	37962687
chr1	86055776	86055976
chr2	104207941	104208146
chr1	64640621	64640821
chr9	48536836	48537036
chr13	44363181	44363381
chr4	83904289	83904504
chr14	122724020	122724220
chr2	167538687	167538887
chr7	49755547	49755747
chr7	144938142	144938342
chr6	51213547	51213747
chr13	48765854	48766054
chr11	70658486	70658686
chr4	22360670	22360870
chr11	32441794	32441994
chr13	48386755	48386955
chr12	33590575	33590898
chr11	22013173	22013373
chr4	140765417	140765617
chr10	60841189	60841389
chr2	9203138	9203338
chr3	37058085	37058285
chr3	149292123	149292323
chr1	64081269	64081469
chr2	68059383	68059583
chr1	182052988	182053188
chrX	36814635	36814835
chr5	30055822	30056022
chr7	83488695	83488895
chr14	89184553	89184753
chr4	32522166	32522366
chr7	84374796	84374996
chr7	145166647	145166847
