chrom	start	end
chr1	149556466	149556666
chr1	150681142	150681342
chr1	151100643	151100843
chr1	151214374	151214574
chr1	152514323	152514523
chr1	152539890	152540090
chr1	152613271	152613471
chr1	153120472	153120672
chr1	153696238	153696438
chr1	153776255	153776455
chr1	154477035	154477235
chr1	156042035	156042235
chr1	157517642	157517842
chr1	158649426	158649626
chr1	159572102	159572302
chr1	159788400	159788600
chr1	164439184	164439384
chr1	164441443	164441643
chr1	167380743	167380943
chr1	167947650	167947850
chr1	168345188	168345388
chr1	168676865	168677065
chr1	170068188	170068388
chr1	170170147	170170347
chr1	171398141	171398341
chr1	172105164	172105364
chr1	172742962	172743162
chr1	174827883	174828083
chr1	174943314	174943514
chr1	176223913	176224113
chr1	177255643	177255843
chr1	177428368	177428568
chr1	177498479	177498679
chr1	178557927	178558127
chr1	178624112	178624312
chr1	179923492	179923692
chr1	181208959	181209159
chr1	182360512	182360712
chr1	182442116	182442316
chr1	183608728	183608928
chr1	184827456	184827656
chr1	184923032	184923232
chr1	185252888	185253088
chr1	186413340	186413540
chr1	187476303	187476503
chr1	190092441	190092641
chr1	191349757	191349957
chr1	191645632	191645832
chr1	191663324	191663524
chr1	192108138	192108338
chr1	192322768	192322968
chr1	192346213	192346413
chr1	193336179	193336379
chr10	7631176	7631376
chr10	9642372	9642572
chr10	11164577	11164777
chr10	12821287	12821487
chr10	12911705	12911905
chr10	13755054	13755254
chr10	18692246	18692446
chr10	19856171	19856371
chr10	20800237	20800437
chr10	20907127	20907327
chr10	20928355	20928555
chr10	21554546	21554746
chr10	24159810	24160010
chr10	25186324	25186524
chr10	25219919	25220119
chr10	25406630	25406830
chr10	25675480	25675680
chr10	25714239	25714439
chr10	28551554	28551754
chr10	32925399	32925599
chr10	37048611	37048811
chr10	39097123	39097323
chr10	39350275	39350475
chr10	39406795	39406995
chr10	39557954	39558154
chr10	40379758	40379958
chr10	40440702	40440902
chr10	40857583	40857947
chr10	41204653	41204853
chr10	41530060	41530260
chr10	42270011	42270211
chr10	49434670	49434870
chr10	57001041	57001241
chr10	57848197	57848397
chr10	59110455	59110655
chr10	59131914	59132114
chr10	59277265	59277465
chr10	59452439	59452639
chr10	59590539	59590739
chr10	59601891	59602091
chr10	59773874	59774074
chr10	59901976	59902176
chr10	60637814	60638014
chr10	60891011	60891211
chr10	62269904	62270104
chr10	63893749	63893949
chr10	67076084	67076284
chr10	67099221	67099421
chr10	67116316	67116516
chr10	69559700	69559900
chr10	69777076	69777293
chr10	69786640	69786840
chr10	69787041	69787241
chr10	69859958	69860240
chr10	69917825	69918025
chr10	69944876	69945076
chr10	69964042	69964242
chr10	70000334	70000534
chr10	71276240	71276440
chr10	75018033	75018233
chr10	75070801	75071001
chr10	75857678	75857878
chr10	77238116	77238316
chr10	78228272	78228472
chr10	78284136	78284336
chr10	78456703	78456903
chr10	79553675	79553875
chr10	79723334	79723534
chr10	79800509	79800709
chr10	79836041	79836241
chr10	79843564	79843777
chr10	79908023	79908223
chr10	80313622	80313822
chr10	80828363	80828563
chr10	81001794	81001994
chr10	81005796	81005996
chr10	81014450	81014650
chr10	81193422	81193622
chr10	81259644	81259844
chr10	82083100	82083300
chr10	82866885	82867085
chr10	83757683	83757883
chr10	84924147	84924347
chr10	84935826	84936026
chr10	89902604	89902804
chr10	90223861	90224061
chr10	90432611	90432811
chr10	90684630	90684830
chr10	91162069	91162269
chr10	93197345	93197545
chr10	93204660	93204860
chr10	93479529	93479729
chr10	94086150	94086350
chr10	94086803	94087003
chr10	94117143	94117343
chr10	94343930	94344130
chr10	94427031	94427231
chr10	94957611	94957811
chr10	94977731	94977931
chr10	95223574	95223774
chr10	96201160	96201360
chr10	96829036	96829236
chr10	98570371	98570571
chr10	99241949	99242149
chr10	99619101	99619301
chr10	100472390	100472590
chr10	108089968	108090168
chr10	108738615	108738815
chr10	108913942	108914142
chr10	110392401	110392601
chr10	110484913	110485113
chr10	111520387	111520587
chr10	111537182	111537382
chr10	111547736	111547936
chr10	111881570	111881869
chr10	111881954	111882154
chr10	113049270	113049470
chr10	116290201	116290401
chr10	116404350	116404550
chr10	117051271	117051471
chr10	117435828	117436028
chr10	117676374	117676574
chr10	117828065	117828270
chr10	118615442	118615642
chr10	118856755	118856955
chr10	118863910	118864116
chr10	118878684	118878884
chr10	119690628	119690828
chr10	119881528	119881728
chr10	119885831	119886031
chr10	120882302	120882502
chr10	120976946	120977146
chr10	121300782	121300982
chr10	121412900	121413100
chr10	121690156	121690356
chr10	121690760	121690960
chr10	122029363	122029563
chr10	122742171	122742371
chr10	122921611	122921811
chr10	122981411	122981611
chr10	122988302	122988502
chr10	125314344	125314544
chr10	126082596	126082796
chr10	126809745	126809945
chr10	126862493	126862693
chr10	127550528	127550728
chr10	127595204	127595404
chr10	128692548	128692748
chr10	128833242	128833442
chr11	3742569	3742769
chr11	4168195	4168395
chr11	4685129	4685329
chr11	5968050	5968250
chr11	6015454	6015654
chr11	6055969	6056169
chr11	7080906	7081106
chr11	7174039	7174239
chr11	8775932	8776132
chr11	16896084	16896284
chr11	17533891	17534091
chr11	19895500	19895700
chr11	20021585	20021785
chr11	22629681	22629881
chr11	23846553	23846755
chr11	24062600	24062800
chr11	24176490	24176690
chr11	25645546	25645746
chr11	31689996	31690196
chr11	32127505	32127705
chr11	32978877	32979077
chr11	33163721	33163921
chr11	33630088	33630288
chr11	35773015	35773215
chr11	35780130	35780330
chr11	36244045	36244245
chr11	36351371	36351571
chr11	36452586	36452786
chr11	38636166	38636366
chr11	42155831	42156031
chr11	42168853	42169053
chr11	42478653	42478853
chr11	44158399	44158599
chr11	46039122	46039342
chr11	48802587	48802787
chr11	48807665	48807865
chr11	50200711	50200911
chr11	50201232	50201432
chr11	50524319	50524519
chr11	50841277	50841477
chr11	51268633	51268833
chr11	51415387	51415587
chr11	52113049	52113249
chr11	53296672	53296872
chr11	58012248	58012448
chr11	58039564	58039900
chr11	58971641	58971841
chr11	59485648	59485848
chr11	59867254	59867454
chr11	60147954	60148154
chr11	60715420	60715620
chr11	60780449	60780649
chr11	62624798	62624998
chr11	62669853	62670053
chr11	62707840	62708040
chr11	65001759	65001959
chr11	67525419	67525619
chr11	67622498	67622698
chr11	67897192	67897392
chr11	68739753	68739953
chr11	69015169	69015431
chr11	69268265	69268469
chr11	70040284	70040484
chr11	70045866	70046066
chr11	70569671	70569871
chr11	70573268	70573468
chr11	72023497	72023697
chr11	72204988	72205188
chr11	72739922	72740122
chr11	73085249	73085449
chr11	74427353	74427553
chr11	75458709	75458909
chr11	75545691	75545891
chr11	76500627	76500827
chr11	77440917	77441117
chr11	77663625	77663825
chr11	77951755	77951955
chr11	78148249	78148449
chr11	78847957	78848157
chr11	79072237	79072441
chr11	79171827	79172027
chr11	80479914	80480114
chr11	80494403	80494603
chr11	83060272	83060494
chr11	84048630	84048830
chr11	84072988	84073188
chr11	84096652	84096852
chr11	85319371	85319571
chr11	86355096	86355296
chr11	86939623	86939823
chr11	88049381	88049581
chr11	88427295	88427495
chr11	90255546	90255746
chr11	90400013	90400213
chr11	90639658	90639858
chr11	93569097	93569297
chr11	93764167	93764367
chr11	93888596	93888796
chr11	94146139	94146339
chr11	94232096	94232296
chr11	94279591	94279791
chr11	94657499	94657699
chr11	94675993	94676193
chr11	95032562	95032767
chr11	95476996	95477196
chr11	95714469	95714669
chr11	96645764	96645964
chr11	96866815	96867015
chr11	97207202	97207402
chr11	97449324	97449524
chr11	98032364	98032564
chr11	99124328	99124528
chr11	99199929	99200129
chr11	99259514	99259714
chr11	100848575	100848775
chr11	100951935	100952135
chr11	101012267	101012467
chr11	101115329	101115529
chr11	101134351	101134551
chr11	102748210	102748410
chr11	103323769	103323969
chr11	104118541	104118741
chr11	105259012	105259212
chr11	105420364	105420564
chr11	105849746	105849946
chr11	106086458	106086658
chr11	107261683	107261883
chr11	107859569	107859769
chr11	107930744	107930954
chr11	107979633	107979833
chr11	108306297	108306497
chr11	108546689	108546889
chr11	109365412	109365612
chr11	109394784	109395010
chr11	109706007	109706207
chr11	111951783	111951983
chr11	112355008	112355208
chr11	112732851	112733051
chr11	113663061	113663261
chr11	114423643	114423843
chr11	115695431	115695631
chr11	115764081	115764281
chr11	116258655	116258855
chr11	116349311	116349511
chr11	116406478	116406678
chr11	116677520	116677720
chr11	117013847	117014047
chr11	117063124	117063324
chr11	117123413	117123613
chr11	117139152	117139352
chr11	117208469	117208669
chr11	117360436	117360636
chr11	117743236	117743436
chr11	118089048	118089248
chr11	118527027	118527227
chr11	118577509	118577709
chr11	119259167	119259421
chr11	119936016	119936216
chr11	119953662	119953862
chr11	120228801	120229001
chr11	120377935	120378135
chr11	121473593	121473793
chr12	3669818	3670018
chr12	3788763	3788963
chr12	3930726	3930934
chr12	3938036	3938236
chr12	4077223	4077423
chr12	5359754	5359954
chr12	5364546	5364764
chr12	6264112	6264312
chr12	8465118	8465318
chr12	10292323	10292523
chr12	15531187	15531387
chr12	15535548	15535748
chr12	16836269	16836469
chr12	16851766	16851966
chr12	16983424	16983624
chr12	17231266	17231466
chr12	26227491	26227691
chr12	26314217	26314417
chr12	29650233	29650433
chr12	29663882	29664082
chr12	30351950	30352150
chr12	36314500	36314700
chr12	38130488	38130688
chr12	39730669	39730869
chr12	40601544	40601744
chr12	44305016	44305216
chr12	51788320	51788520
chr12	52752520	52752720
chr12	52896627	52896827
chr12	52957607	52957807
chr12	53097881	53098081
chr12	54861225	54861425
chr12	55007846	55008046
chr12	55390428	55390628
chr12	55837568	55837768
chr12	58806024	58806224
chr12	58968129	58968329
chr12	65428783	65428983
chr12	69215595	69215795
chr12	69834387	69834587
chr12	70238581	70238781
chr12	70302483	70302683
chr12	70368736	70368936
chr12	70713889	70714089
chr12	70881568	70881768
chr12	71580649	71580849
chr12	72510826	72511026
chr12	72830414	72830614
chr12	74359961	74360161
chr12	75492604	75492804
chr12	75555248	75555448
chr12	75816323	75816523
chr12	76018908	76019108
chr12	76325471	76325671
chr12	76696683	76696883
chr12	79742505	79742705
chr12	80239653	80239853
chr12	81918766	81918966
chr12	82194789	82195015
chr12	82286104	82286304
chr12	83592470	83592670
chr12	85563255	85563455
chr12	85601086	85601286
chr12	86691540	86691740
chr12	86923723	86923923
chr12	86941445	86941645
chr12	87158041	87158241
chr12	88731662	88731862
chr12	91349396	91349596
chr12	91606814	91607014
chr12	96526954	96527154
chr12	97459945	97460145
chr12	98673919	98674119
chr12	98773946	98774146
chr12	99197422	99197622
chr12	100328758	100328985
chr12	100369847	100370047
chr12	100988589	100988789
chr12	101969635	101969835
chr12	102021790	102021990
chr12	103122044	103122244
chr12	104635186	104635386
chr12	105016146	105016346
chr12	105031012	105031212
chr12	105343166	105343366
chr12	106473559	106473759
chr12	107950780	107950980
chr12	107962032	107962232
chr12	107992000	107992200
chr12	108023322	108023539
chr12	108217796	108217996
chr12	108894819	108895019
chr12	108914840	108915137
chr12	109369094	109369294
chr12	111289747	111289947
chr12	111469177	111469377
chr12	111711711	111711911
chr12	111986535	111986735
chr12	112614831	112615031
chr12	112739262	112739462
chr12	112898370	112898570
chr12	113041433	113041633
chr12	116594570	116594777
chr12	116602952	116603152
chr13	4656523	4656723
chr13	5940718	5940929
chr13	6776058	6776258
chr13	9065791	9065991
chr13	10236022	10236222
chr13	11175563	11175763
chr13	14628120	14628320
chr13	16021889	16022089
chr13	17293463	17293663
chr13	19438123	19438323
chr13	20161217	20161417
chr13	20473016	20473216
chr13	20538908	20539108
chr13	23988143	23988343
chr13	24620414	24620614
chr13	25217598	25217798
chr13	26713744	26713944
chr13	29283669	29283869
chr13	30096959	30097159
chr13	30524177	30524377
chr13	34178026	34178226
chr13	34877533	34877733
chr13	36156821	36157021
chr13	36696281	36696481
chr13	38657699	38657899
chr13	39634926	39635126
chr13	40651924	40652124
chr13	42890564	42890764
chr13	42999626	42999826
chr13	43240351	43240551
chr13	43251725	43251925
chr13	43958957	43959157
chr13	44308342	44308599
chr13	44920396	44920596
chr13	45646124	45646324
chr13	45691736	45691936
chr13	45837584	45837784
chr13	45865330	45865530
chr13	45911980	45912180
chr13	45917449	45917649
chr13	45924631	45924831
chr13	46461126	46461326
chr13	46779753	46779953
chr13	48932783	48932983
chr13	49117688	49117888
chr13	49127600	49127800
chr13	49283589	49283789
chr13	49958548	49958748
chr13	51119649	51119849
chr13	51534243	51534443
chr13	51603187	51603387
chr13	51677105	51677305
chr13	52041925	52042125
chr13	52235923	52236123
chr13	52730211	52730411
chr13	52847245	52847445
chr13	53107027	53107227
chr13	53795373	53795606
chr13	54079835	54080035
chr13	55318735	55318935
chr13	55596744	55596944
chr13	56475677	56475877
chr13	57630872	57631072
chr13	57984860	57985060
chr13	58883097	58883297
chr13	58960322	58960522
chr13	59088361	59088561
chr13	59189074	59189274
chr13	60603571	60603771
chr13	60680668	60680868
chr13	62559080	62559280
chr13	62566928	62567128
chr13	63246619	63246819
chr13	65310613	65310813
chr13	67271741	67271941
chr13	69392202	69392402
chr13	69491769	69491969
chr13	69511880	69512080
chr13	69646114	69646314
chr13	70624526	70624726
chr13	72302414	72302614
chr13	72506061	72506261
chr13	75344240	75344440
chr13	84280082	84280282
chr13	86542689	86542889
chr13	87927907	87928107
chr13	90491051	90491257
chr13	91463676	91463876
chr13	92679163	92679363
chr13	94098701	94098901
chr13	94286202	94286402
chr13	95083300	95083500
chr13	95307173	95307373
chr13	95413307	95413507
chr13	95583928	95584128
chr13	95957216	95957416
chr13	96269951	96270151
chr13	97380474	97380674
chr13	97910129	97910329
chr13	98855470	98855670
chr13	99494199	99494399
chr13	99610251	99610451
chr13	100260203	100260403
chr13	101236981	101237181
chr13	101419956	101420156
chr13	103710964	103711164
chr13	104048985	104049185
chr13	104943861	104944061
chr13	105210438	105210638
chr13	107095433	107095633
chr13	107736595	107736795
chr13	108273014	108273214
chr13	108315255	108315455
chr13	111232400	111232600
chr13	111345047	111345247
chr13	111406939	111407200
chr13	113394488	113394688
chr13	115052314	115052514
chr13	115122749	115122949
chr13	119330697	119330897
chr14	3824285	3824485
chr14	10497155	10497355
chr14	12505433	12505633
chr14	12515164	12515364
chr14	20722820	20723020
chr14	21087952	21088152
chr14	21613475	21613675
chr14	21675483	21675683
chr14	21891804	21892033
chr14	23896342	23896542
chr14	23930290	23930490
chr14	23946031	23946231
chr14	23997856	23998056
chr14	25127999	25128207
chr14	26531356	26531556
chr14	27602408	27602668
chr14	29531776	29531976
chr14	29670454	29670654
chr14	30275267	30275467
chr14	30318017	30318217
chr14	30858283	30858483
chr14	30902662	30902862
chr14	31343724	31343924
chr14	31400162	31400362
chr14	32533031	32533231
chr14	34769874	34770074
chr14	34919061	34919261
chr14	39458099	39458299
chr14	45457023	45457223
chr14	46129719	46129919
chr14	47181969	47182169
chr14	47958190	47958390
chr14	48277971	48278171
chr14	52068761	52068961
chr14	52314375	52314575
chr14	54899340	54899540
chr14	55811924	55812124
chr14	57711175	57711375
chr14	59765882	59766082
chr14	60414287	60414487
chr14	60776725	60776925
chr14	64328822	64329022
chr14	65031549	65031749
chr14	65742807	65743014
chr14	66343619	66343819
chr14	66686504	66686704
chr14	66812458	66812658
chr14	66865135	66865335
chr14	67830994	67831194
chr14	69889434	69889634
chr14	72869390	72869590
chr14	74087606	74087806
chr14	74879549	74879749
chr14	75900052	75900252
chr14	77508032	77508367
chr14	77924816	77925016
chr14	78450775	78450975
chr14	79095895	79096095
chr14	89182353	89182553
chr14	93563360	93563560
chr14	93884181	93884381
chr14	99611514	99611714
chr14	103182322	103182522
chr14	103817074	103817274
chr14	105332892	105333092
chr14	106119449	106119649
chr14	109811762	109811962
chr14	114037601	114037801
chr14	114229378	114229578
chr14	114493020	114493220
chr14	116142663	116142863
chr14	116446834	116447034
chr14	116938064	116938264
chr14	117895687	117895887
chr14	119511375	119511575
chr14	119966594	119966794
chr14	120755363	120755563
chr14	120981111	120981311
chr14	121137561	121137761
chr14	121166488	121166688
chr14	121191721	121191921
chr14	121325068	121325268
chr14	121340344	121340544
chr14	121753299	121753499
chr15	4947829	4948029
chr15	6678181	6678381
chr15	7194176	7194376
chr15	20197490	20197690
chr15	22103706	22103906
chr15	25586036	25586236
chr15	25930062	25930262
chr15	26013535	26013735
chr15	27477670	27477870
chr15	27495475	27495675
chr15	27592671	27592871
chr15	27676274	27676474
chr15	27790806	27791006
chr15	27806473	27806673
chr15	27860189	27860389
chr15	27887022	27887222
chr15	27927044	27927244
chr15	27932004	27932213
chr15	30269048	30269248
chr15	30284439	30284639
chr15	30707355	30707555
chr15	30991931	30992131
chr15	31255216	31255416
chr15	31585136	31585336
chr15	36211012	36211212
chr15	36500738	36500938
chr15	37114388	37114588
chr15	37673988	37674188
chr15	38044010	38044210
chr15	40810615	40810815
chr15	40877119	40877319
chr15	41083522	41083727
chr15	41379594	41379794
chr15	43815618	43815818
chr15	44500629	44500829
chr15	50463761	50463961
chr15	53257710	53257910
chr15	56497680	56497880
chr15	58153783	58153983
chr15	58187498	58187698
chr15	59031267	59031491
chr15	59204653	59204853
chr15	61158927	61159127
chr15	64026708	64026908
chr15	64217760	64217960
chr15	64613800	64614000
chr15	64706136	64706336
chr15	65592997	65593197
chr15	66988674	66988874
chr15	68935296	68935496
chr15	68956251	68956451
chr15	72801740	72801940
chr15	73154790	73154990
chr15	73162034	73162234
chr15	73191557	73191757
chr15	73837201	73837401
chr15	74869419	74869619
chr15	76002935	76003135
chr15	76422871	76423071
chr15	76507971	76508171
chr15	78100802	78101002
chr15	78148670	78148870
chr15	78162425	78162625
chr15	78429739	78429939
chr15	79404043	79404243
chr15	79641719	79641919
chr15	79799076	79799276
chr15	80015733	80015933
chr15	80365732	80365932
chr15	81467443	81467643
chr15	83668042	83668242
chr15	83902146	83902350
chr15	83972460	83972660
chr15	84223701	84223901
chr15	85707336	85707536
chr15	85709207	85709407
chr15	85808652	85808852
chr15	86032550	86032750
chr15	86067293	86067493
chr15	86102495	86102695
chr15	86773162	86773362
chr15	87405548	87405748
chr15	87608591	87608791
chr15	87988727	87988927
chr15	88838368	88838568
chr15	88936925	88937125
chr15	89513111	89513311
chr15	90271795	90271995
chr15	91029003	91029203
chr15	91395305	91395505
chr15	93133773	93133973
chr15	93555461	93555661
chr15	94785247	94785447
chr15	95186158	95186358
chr15	95755440	95755640
chr15	96593941	96594141
chr15	96690930	96691130
chr15	97507745	97507945
chr15	97657451	97657651
chr15	97667692	97667892
chr15	97683662	97683862
chr15	97932661	97932861
chr15	98109298	98109498
chr15	98743089	98743289
chr15	99435460	99435660
chr15	99471757	99471957
chr15	100100892	100101092
chr15	100948390	100948590
chr15	101005174	101005374
chr15	102485334	102485534
chr15	102663824	102664024
chr16	3147421	3147621
chr16	4147516	4147716
chr16	4184864	4185064
chr16	6085415	6085615
chr16	6883053	6883253
chr16	7228102	7228302
chr16	7856336	7856536
chr16	8714843	8715043
chr16	8733566	8733766
chr16	9567346	9567546
chr16	9824373	9824573
chr16	10502697	10502915
chr16	10521559	10521759
chr16	12097218	12097418
chr16	12117391	12117591
chr16	13612192	13612392
chr16	20555062	20555262
chr16	20604743	20604943
chr16	21612591	21612791
chr16	26793828	26794028
chr16	27387955	27388155
chr16	28752229	28752429
chr16	30604601	30604801
chr16	31698581	31698781
chr16	31896358	31896558
chr16	32822436	32822636
chr16	33999843	34000043
chr16	34000832	34001032
chr16	34510608	34510808
chr16	34556648	34556848
chr16	35122381	35122581
chr16	35768060	35768260
chr16	36641191	36641391
chr16	37636130	37636330
chr16	38131303	38131503
chr16	38138901	38139101
chr16	38494544	38494744
chr16	38689856	38690056
chr16	38714182	38714382
chr16	43571019	43571219
chr16	44611724	44611924
chr16	49616166	49616366
chr16	50843017	50843217
chr16	52515628	52515828
chr16	56826718	56826918
chr16	57181216	57181416
chr16	58027514	58027714
chr16	58524141	58524341
chr16	59428140	59428340
chr16	64708863	64709063
chr16	67299057	67299257
chr16	67638655	67638855
chr16	70568180	70568380
chr16	70589292	70589492
chr16	70835882	70836082
chr16	71063157	71063357
chr16	75007981	75008181
chr16	75767615	75767815
chr16	76330606	76330960
chr16	84821874	84822074
chr16	85059094	85059294
chr16	85085690	85085892
chr16	85106126	85106326
chr16	85128968	85129168
chr16	85133834	85134034
chr16	85151775	85151975
chr16	88112276	88112476
chr16	89516410	89516610
chr16	89795949	89796149
chr16	89825491	89825691
chr16	89974374	89974574
chr16	90574904	90575104
chr16	90610162	90610362
chr16	90625789	90625989
chr16	90710378	90710605
chr16	90994521	90994721
chr16	91660420	91660620
chr16	91996378	91996578
chr16	92133965	92134165
chr16	92451811	92452011
chr16	92543527	92543731
chr16	93150457	93150685
chr16	93981618	93981818
chr16	94441891	94442091
chr16	94718864	94719064
chr16	94865148	94865348
chr16	95686298	95686498
chr17	3513657	3513857
chr17	4728429	4728629
chr17	5056437	5056637
chr17	5278489	5278689
chr17	5371564	5371764
chr17	5494905	5495105
chr17	5643524	5643724
chr17	6154570	6154770
chr17	6742554	6742756
chr17	7545968	7546168
chr17	8210877	8211077
chr17	8606927	8607127
chr17	8831297	8831497
chr17	8858485	8858695
chr17	8893430	8893630
chr17	11303126	11303377
chr17	12292884	12293084
chr17	12419514	12419714
chr17	12987422	12987622
chr17	13743488	13743688
chr17	14606418	14606618
chr17	23807040	23807240
chr17	23997656	23997856
chr17	24357079	24357279
chr17	25918666	25918866
chr17	26650892	26651108
chr17	27072426	27072626
chr17	27082889	27083089
chr17	27132516	27132716
chr17	27573944	27574144
chr17	28040479	28040679
chr17	28455190	28455390
chr17	28992140	28992340
chr17	29915957	29916157
chr17	30203058	30203258
chr17	31027892	31028092
chr17	33673657	33673857
chr17	33678469	33678669
chr17	34608052	34608252
chr17	35251227	35251427
chr17	35253588	35253788
chr17	35840605	35840805
chr17	42877449	42877649
chr17	43060754	43060954
chr17	43158113	43158313
chr17	43592347	43592547
chr17	46346305	46346505
chr17	46946545	46946745
chr17	47167710	47167910
chr17	47249209	47249409
chr17	47277936	47278136
chr17	47447964	47448164
chr17	47842419	47842619
chr17	49109272	49109472
chr17	49464457	49464657
chr17	50614858	50615058
chr17	54050101	54050301
chr17	56010375	56010575
chr17	56128189	56128389
chr17	56139156	56139356
chr17	56230156	56230356
chr17	56373007	56373207
chr17	56443699	56443899
chr17	56464925	56465125
chr17	59429735	59429935
chr17	63875376	63875576
chr17	64619381	64619581
chr17	65728088	65728288
chr17	66323064	66323264
chr17	66418821	66419021
chr17	66520274	66520474
chr17	69147979	69148179
chr17	70342045	70342245
chr17	70765960	70766160
chr17	73087049	73087249
chr17	73252798	73252998
chr17	73808681	73808881
chr17	75033874	75034074
chr17	80255452	80255652
chr17	83788854	83789054
chr17	85817425	85817625
chr17	86178447	86178647
chr17	86217563	86217763
chr17	86237389	86237589
chr17	86320234	86320434
chr17	86366866	86367066
chr17	86983933	86984133
chr17	87640206	87640406
chr17	87731704	87731904
chr17	91550353	91550553
chr17	94116141	94116341
chr18	4216763	4216963
chr18	4630423	4630623
chr18	6441727	6441927
chr18	6482945	6483145
chr18	6499561	6499761
chr18	6501879	6502079
chr18	6788516	6788734
chr18	7740516	7740716
chr18	7756439	7756639
chr18	9373480	9373680
chr18	10107422	10107622
chr18	12642276	12642476
chr18	12956329	12956529
chr18	14406100	14406300
chr18	18632968	18633168
chr18	20770077	20770277
chr18	21167871	21168071
chr18	21422985	21423185
chr18	21460425	21460625
chr18	23884987	23885187
chr18	24236906	24237106
chr18	25538560	25538760
chr18	25562386	25562586
chr18	28173905	28174105
chr18	30884850	30885050
chr18	32510248	32510448
chr18	33617050	33617250
chr18	33784400	33784600
chr18	34202825	34203025
chr18	34228520	34228720
chr18	34289627	34289827
chr18	34371876	34372076
chr18	34940108	34940308
chr18	35287985	35288185
chr18	36209400	36209600
chr18	36373643	36373843
chr18	36448812	36449012
chr18	37092227	37092427
chr18	37489792	37489992
chr18	37834773	37834973
chr18	38144052	38144252
chr18	38194142	38194342
chr18	38602638	38602838
chr18	39087085	39087285
chr18	39234623	39234823
chr18	39353969	39354169
chr18	40181766	40181966
chr18	46394009	46394209
chr18	47151450	47151650
chr18	47177474	47177674
chr18	47242928	47243128
chr18	47373011	47373211
chr18	49534647	49534847
chr18	52399470	52399670
chr18	52992436	52992636
chr18	56536798	56536998
chr18	57845466	57845666
chr18	60928740	60928940
chr18	61182592	61182792
chr18	61586843	61587043
chr18	61789058	61789278
chr18	64798081	64798281
chr18	65204514	65204714
chr18	65524208	65524408
chr18	65592612	65592812
chr18	65671324	65671524
chr18	67385672	67385872
chr18	67945496	67945696
chr18	67955790	67955990
chr18	68001666	68001866
chr18	68658098	68658298
chr18	68956000	68956200
chr18	69137573	69137773
chr18	69403610	69403810
chr18	69619663	69619863
chr18	69674959	69675159
chr18	70529132	70529332
chr18	73765167	73765367
chr18	73813745	73813945
chr18	73933148	73933352
chr18	74954825	74955025
chr18	75598403	75598603
chr18	75775498	75775698
chr18	76145550	76145750
chr18	76259766	76259966
chr18	77109371	77109571
chr18	77308939	77309139
chr18	77504599	77504799
chr18	77776071	77776271
chr18	78942931	78943131
chr18	79195848	79196048
chr18	80059347	80059547
chr18	80491148	80491348
chr18	81853018	81853218
chr18	82479859	82480059
