chrom	start	end
chr16	27712292	27712492
chr12	99883063	99883263
chr15	99469557	99469757
chr11	12232977	12233177
chr10	43579918	43580118
chr18	56013435	56013635
chr18	32508048	32508248
chr2	148408448	148408648
chr12	111906732	111906932
chr2	119677294	119677494
chr16	84826795	84826995
chr15	75997032	75997232
chr11	32637006	32637206
chr1	82594767	82594967
chr11	88481684	88481884
chr16	90996721	90996921
chr15	102666024	102666224
chr5	97080352	97080552
chr2	92021252	92021452
chr10	119669536	119669736
chr7	34290596	34290796
chr19	9822063	9822263
chr1	133279290	133279490
chr9	35870249	35870449
chr2	166594621	166594821
chr5	23506556	23506756
chr14	120309063	120309263
chr14	31165592	31165792
chr1	86051376	86051576
chr3	158038835	158039035
chr2	173783117	173783317
chr14	30690535	30690735
chr3	99279341	99279541
chr1	36588310	36588510
chr6	35286717	35286917
chr5	122726291	122726491
chr15	36498538	36498738
chr7	56008087	56008287
chr3	121361494	121361694
chr4	124132888	124133088
chr19	52809978	52810178
chr11	35362883	35363083
chr14	54083991	54084191
chr9	115391763	115391993
chr9	68779460	68779660
chr7	103853610	103853810
chr2	167543087	167543287
chr12	74304409	74304609
chr18	20958835	20959035
chr9	32091951	32092151
chr16	93983818	93984018
chr11	25706618	25706818
chr12	16505020	16505220
chr13	73512219	73512419
chr18	15434415	15434615
chr5	114956164	114956364
chr12	86801017	86801217
chr13	97426180	97426380
chr10	108087768	108087968
chr17	28151989	28152189
chr2	29539851	29540051
chr8	21611216	21611416
chr4	100614756	100614956
chr19	57623623	57623823
chr3	9031969	9032169
chr10	23162999	23163199
chr8	109593819	109594019
chr1	101598458	101598658
chr8	16347698	16347898
chr9	75340446	75340646
chr2	7197622	7197822
chr7	140283872	140284072
chr5	99645866	99646171
chr5	33074872	33075072
chr7	63679075	63679275
chr4	141776374	141776574
chr15	58972429	58972629
chr4	72170859	72171059
chr9	75326566	75326766
chr2	151546709	151546909
chr13	113294471	113294671
chr2	171784901	171785101
chr19	9099696	9099896
chr5	117571756	117571956
chr4	83392486	83392686
chr1	190078093	190078293
chr16	7854136	7854336
chr7	50647415	50647615
chr8	35765748	35765948
chr8	120646064	120646264
chr4	14203872	14204072
chr5	124060547	124060747
chr11	96728187	96728387
chr15	98690347	98690547
chr17	29038353	29038553
chr11	104265160	104265399
chr3	96249565	96249765
chr2	121240007	121240207
chr17	7838532	7838732
chr11	99094369	99094569
chr3	122303024	122303224
chr12	51427029	51427229
chr5	134700933	134701133
chr18	77111571	77111771
chr6	126767100	126767300
chr2	59336505	59336705
chr15	12918611	12918811
chr14	99614827	99615027
chr8	107459943	107460143
chr2	129069315	129069515
chr17	69145779	69145979
chr8	121466019	121466219
chr10	96198960	96199160
chr7	46552098	46552298
chr16	92454011	92454211
chr6	78555280	78555553
chr1	171175089	171175289
chr14	31436357	31436715
chr7	17053082	17053282
chr17	5002119	5002319
chr10	14053598	14053798
chr5	92395056	92395256
chr9	114804960	114805160
chr12	105600473	105600673
chr8	67812829	67813029
chr9	29684190	29684390
chr5	96724460	96724660
chr1	37583155	37583355
chr15	27497675	27497875
chr11	76211693	76211893
chr3	119254503	119254703
chr14	87515326	87515526
chr1	143539153	143539353
chr5	48079157	48079357
chr7	45688017	45688217
chr4	72175259	72175459
chr8	71682768	71682968
chr7	19055177	19055377
chr4	45083662	45083862
chr7	116295928	116296128
chr1	149554266	149554466
chr9	116785691	116785891
chr15	22503287	22503487
chr9	119615303	119615503
chr1	159786200	159786400
chr1	151212174	151212374
chr7	56298928	56299128
chr2	169638959	169639396
chr16	71060957	71061157
chr8	84914751	84914951
chr2	44112690	44112890
chr12	31300690	31300890
chr1	32775799	32775999
chr7	46800891	46801091
chr9	97865101	97865301
chr17	30880497	30880697
chr1	74225109	74225309
chr7	37567064	37567264
chr8	14954990	14955190
chr5	12667279	12667479
chr5	73225281	73225481
chr14	29432308	29432508
chr8	123849014	123849258
chr15	84698149	84698349
chr5	127613086	127613286
chr6	31035768	31035968
chr10	119759965	119760165
chr5	83353025	83353225
chr1	72812734	72812934
chr15	26151185	26151385
chr17	86878761	86878961
chr19	5014831	5015031
chr17	16025841	16026041
chr2	11497186	11497386
chr2	181032972	181033238
chr18	32973490	32973690
chr8	48668891	48669091
chr19	46508505	46508705
chr1	89597124	89597324
chr14	59721899	59722099
chr19	48070900	48071100
chr18	9375680	9375880
chr5	74958414	74958614
chr8	111141747	111141947
chr2	20631114	20631314
chr3	141960005	141960205
chr18	52994636	52994836
chr18	61433216	61433416
chr17	46082815	46083015
chr14	62172243	62172443
chr12	35049145	35049345
chr11	35770815	35771015
chr9	64180379	64180579
chr18	47240728	47240928
chr1	105810770	105810970
chr8	14950590	14950790
chr9	122017400	122017600
chr9	58624462	58624662
chr10	120974746	120974946
chr5	114590847	114591061
chr10	40859947	40860311
chr18	21275797	21275997
chr13	57647022	57647222
chr6	39928598	39928798
chr19	44414239	44414439
chr5	53676453	53676653
chr8	109706326	109706526
chr7	137199451	137199651
chr3	28342415	28342615
chr1	177257843	177258043
chr7	48949649	48949869
chr6	32423704	32423904
chr4	106284768	106284968
chr2	102728102	102728302
chr8	6574961	6575161
chr8	24033673	24033873
chr9	61747189	61747389
chr9	64217140	64217340
chr15	69133388	69133588
chr1	137699105	137699305
chr8	38907174	38907374
chr7	124069498	124069698
chr6	117674926	117675126
chr2	167907840	167908040
chr1	19824289	19824489
chr2	124631391	124631591
chr18	63777116	63777316
chr6	134206077	134206277
chr18	68940817	68941017
chr1	13199233	13199433
chr11	44510880	44511080
chr8	123514107	123514307
chr11	116165169	116165369
chr2	111120356	111120556
chr4	129352145	129352345
chr11	117016047	117016247
chr12	12313891	12314091
chr6	115621471	115621671
chr1	70033923	70034123
chr2	34967725	34967925
chr3	149105009	149105209
chr7	26048843	26049043
chr16	78782182	78782382
chr7	45462540	45462740
chr1	165485433	165485633
chr4	117320075	117320275
chr10	46008633	46008833
chr17	83839304	83839504
chr2	139155519	139155719
chr12	3952372	3952572
chr8	118500847	118501047
chr3	123502189	123502389
chr9	58043501	58043708
chr17	46348505	46348705
chr9	102654583	102654783
chr10	25712039	25712239
chr8	127477510	127477710
chr4	41166983	41167183
chr10	92360740	92360940
chr10	69966242	69966442
chr6	126771500	126771700
chr9	25090937	25091137
chr15	87374568	87374768
chr1	64620122	64620322
chr7	83072477	83072677
chr17	4877923	4878123
chr18	33619250	33619450
chr3	136679090	136679290
chr8	118949931	118950131
chr5	24870445	24870645
chr7	49777106	49777306
chrX	105544927	105545127
chr6	104247570	104247770
chr9	94914139	94914339
chr2	76513875	76514075
chr3	126743331	126743531
chr6	51847958	51848158
chr2	181523833	181524033
chr7	45713855	45714055
chr1	168342988	168343188
chr8	45919578	45919789
chr15	78622445	78622645
chr14	121193921	121194121
chr5	64047043	64047243
chr12	3956772	3956972
chr6	60776941	60777141
chr16	85131634	85131834
chr4	149589970	149590170
chr7	34543739	34543939
chr7	44592017	44592217
chr1	133440144	133440344
chr11	114112487	114112704
chr14	62785842	62786042
chr7	76185001	76185201
chr11	118838748	118838948
chr3	44265136	44265336
chr8	86456296	86456496
chr2	117333430	117333630
chr8	45972511	45972711
chr2	22623864	22624064
chrY	815339	815539
chr18	25536360	25536560
chr4	151872822	151873022
chr11	34303709	34303909
chr4	148911842	148912042
chr2	4502501	4502701
chr15	98510139	98510339
chr8	126932206	126932406
chr3	35590766	35590966
chr3	154394278	154394478
chr4	55170231	55170431
chr7	83484295	83484495
chr11	80314918	80315118
chr18	65616617	65616817
chr4	59294550	59294750
chr2	144317592	144317792
chr13	42931378	42931578
chr2	157294651	157294851
chr12	76865666	76865866
chr5	113430088	113430288
chr8	88943430	88943630
chr12	119196734	119196934
chr7	75579815	75580015
chr7	4383871	4384071
chrX	21211994	21212194
chr1	189716215	189716415
chr14	85975043	85975243
chr1	89067081	89067281
chr11	57160121	57160321
chr8	72935841	72936041
chr5	146245589	146245789
chr14	31402362	31402562
chr12	108025539	108025756
chr16	31898558	31898758
chr2	22103207	22103407
chr12	44307216	44307416
chr3	142499462	142499662
chr15	86091651	86091851
chr10	60792206	60792406
chr9	122839880	122840080
chr12	101008272	101008484
chr19	15787331	15787531
chr6	122497730	122497930
chr8	117874049	117874249
chr2	74779952	74780152
chr15	7654972	7655172
chr2	46986524	46986724
chr2	128124382	128124582
chr16	9045457	9045657
chr4	11885260	11885460
chr12	3685219	3685419
chr1	131008018	131008218
chr1	182052988	182053188
chr10	59279465	59279665
chr11	31692196	31692396
chr2	169623653	169623853
chrX	133731205	133731405
chr4	96700240	96700447
chr1	177426168	177426368
chr10	59769295	59769495
chr8	68828443	68828643
chr13	41495575	41495775
chr8	127481910	127482110
chr7	140819310	140819510
chr14	27333117	27333326
chr11	5295230	5295430
chr10	17374635	17374835
chr13	90902647	90902847
chr15	92443889	92444089
chr3	107532306	107532506
chr1	39269413	39269613
chr11	58588601	58588801
chr11	32024198	32024398
chr13	26723824	26724024
chr18	68165656	68165856
chr7	4125066	4125266
chr14	34921261	34921461
chr9	64449181	64449381
chr2	27090659	27090859
chr13	54382029	54382229
chr15	6304703	6304903
chr1	95395228	95395428
chr4	142408905	142409105
chr5	130479154	130479354
chr8	40577553	40577753
chr5	111176658	111176858
chr2	124280412	124280612
chr15	97411453	97411653
chr8	107857881	107858081
chr2	32832101	32832301
chr7	115198666	115198866
chr9	40805404	40805604
chr5	123533087	123533287
chr15	97125664	97125864
chr15	39304300	39304500
chr9	101555905	101556105
chr1	13844512	13844712
chr17	64290144	64290344
chr2	143712311	143712511
chr2	166355555	166355755
chr17	43160313	43160513
chr9	112440456	112440656
chr17	28989940	28990140
chr11	78383270	78383470
chr17	71964979	71965179
chr5	147663942	147664142
chr8	121291902	121292102
chr1	61303298	61303498
chr7	71495950	71496150
chr17	27132734	27132934
chr1	45469017	45469217
chr10	90221661	90221861
chr18	54538410	54538610
chr10	106912571	106912771
chr6	112507160	112507360
chr5	72360317	72360517
chr12	109614960	109615160
chr9	29517002	29517202
chr4	81935293	81935493
chr19	44183696	44183896
chr5	139355474	139355674
chr1	51908317	51908517
chr2	32203963	32204163
chr6	50742129	50742329
chr5	122463731	122463931
chr7	13035890	13036090
chr6	126109169	126109369
chr9	52288084	52288284
chr8	122643681	122643884
chr2	93396410	93396610
chr10	123270506	123270706
chr2	165133943	165134143
chr12	29931870	29932070
chr11	58037228	58037564
chr19	46643802	46644002
chr4	28943668	28943868
chr18	18071113	18071313
chr8	48040612	48040812
chr11	3744769	3744969
chr5	122446187	122446387
chr2	148404048	148404248
chr9	48417813	48418013
chr4	22628099	22628299
chr19	47990978	47991178
chr5	64238850	64239050
chr1	182299318	182299518
chr1	86688733	86688933
chr4	45185134	45185334
chr6	52226534	52226734
chr1	136291040	136291240
chr4	155120337	155120537
chr10	43952642	43952846
chr14	122719620	122719820
chr6	68785558	68785758
chr6	56792620	56792820
chr9	71762412	71762612
chr8	113690513	113690713
chr19	16381112	16381312
chr8	68806023	68806223
chr10	122919411	122919611
chr15	58734259	58734459
chr13	103708764	103708964
chr5	105708738	105708938
chr6	136122846	136123046
chr3	148851460	148851660
chr2	33703517	33703717
chr6	11517938	11518138
chr9	94453426	94453626
chr14	10668996	10669196
chr13	49318671	49318871
chr3	149703436	149703636
chr7	127551757	127551957
chr3	103078834	103079034
chr12	32140438	32140638
chr7	128997339	128997539
chr7	24327482	24327682
chr2	178156987	178157187
chr2	91056995	91057195
chr17	63205081	63205281
chr2	171266672	171266872
chr14	103184522	103184722
chr11	88264070	88264270
chr3	21031577	21031777
chr6	108324519	108324731
chr17	27231110	27231310
chr5	121191579	121191813
chr3	35077705	35077905
chr17	9088162	9088362
chr10	14716145	14716345
chr3	52997001	52997201
chr5	139390781	139390981
chr5	101875642	101875842
chr5	98578701	98578901
chr2	149874940	149875140
chr14	120907067	120907267
chr13	45643924	45644124
chr8	8691813	8692013
chr3	123318591	123318791
chr18	66742023	66742223
chr7	118490035	118490235
chr13	48661546	48661746
chr3	88921370	88921570
chr9	58445992	58446192
chr17	35249027	35249227
chr4	86415378	86415578
chr3	81739897	81740097
chr12	73414315	73414515
chr1	189796560	189796760
chr9	122352745	122352945
chr15	27843853	27844053
chr8	73061041	73061241
chr5	123048840	123049040
chr1	67099212	67099412
chr16	38136701	38136901
chr3	139784682	139784882
chr10	24369382	24369582
chr15	84221501	84221701
chr7	143791485	143791685
chr5	37397823	37398023
chr11	96471547	96471747
chr15	91031203	91031403
chr4	141979695	141979895
chr8	63800228	63800428
chr1	122232695	122232895
chr6	126771742	126771942
chr15	89515311	89515511
chr18	6480745	6480945
chr7	132497452	132497652
chr7	144971167	144971399
chr9	41844202	41844402
chr13	42892764	42892964
chr2	144192845	144193045
chr2	155517792	155517992
chr15	64371332	64371532
chr15	81896757	81896957
chr15	73156990	73157190
chr17	61879373	61879573
chr10	87102471	87102671
chr10	20926155	20926355
chr15	66967890	66968090
chr11	93766367	93766567
chr8	60891831	60892031
chr17	15460026	15460226
chr12	52959807	52960007
chr10	69531589	69531789
chr3	65583729	65583929
chr6	140548752	140548952
chr8	12660778	12660978
chr3	53564069	53564269
chr6	113578587	113578826
chr19	15151820	15152020
chr11	71800308	71800508
chr16	30155542	30155742
chr1	152079522	152079722
chr11	119687541	119687741
chr3	88747740	88747940
chr18	20550970	20551170
chrX	118492911	118493111
chr10	119888031	119888231
chr7	63955868	63956068
chr2	144197245	144197445
chr4	131427665	131427865
chr2	73753263	73753463
chr10	88680569	88680769
chr15	94557011	94557211
chr4	53551076	53551276
chr1	77503403	77503603
chr10	42489089	42489289
chr16	45182712	45182912
chr4	110201188	110201388
chr7	52001310	52001510
chr7	141610713	141610913
chr11	59773175	59773375
chr15	8715467	8715667
chr5	97275913	97276113
chr2	18755968	18756168
chr13	45835384	45835584
chr14	50782385	50782585
chr2	17841518	17841718
chr7	98869450	98869650
chr5	123816997	123817203
chr9	121451807	121452007
chr16	6880853	6881053
chr16	70583675	70583875
chr3	29064981	29065181
chr17	62885066	62885266
chr1	127190750	127190950
chr11	105453904	105454104
chr5	142435665	142435899
chr16	7999872	8000072
chr1	191130132	191130332
chr18	38126100	38126300
chr17	33680669	33680869
chr1	165788517	165788717
chr8	86871116	86871316
chr11	67280937	67281137
chr17	56141356	56141556
chr1	151098443	151098643
chr1	98393227	98393427
chr3	117849403	117849603
chr1	77893933	77894133
chr7	103431904	103432104
chr7	103742925	103743125
chr2	58302171	58302371
chr15	99549941	99550141
chr4	107572884	107573084
chr6	88186166	88186366
chr1	95113303	95113503
chr10	111549936	111550136
chr6	143427621	143427861
chr5	118811458	118811658
chr13	94642880	94643080
chr15	78455288	78455488
chr15	80363532	80363732
chr6	24572824	24573067
chr5	91768455	91768655
chr2	27144766	27144966
chr17	7931611	7931811
chr11	116211772	116211972
chr4	148694082	148694282
chr5	131532429	131532629
chr12	3935836	3936036
chr11	50747064	50747264
chr1	105359992	105360192
chr3	46145428	46145628
chr4	6516338	6516538
chr12	106475759	106475959
chr3	114994024	114994224
chr3	144193169	144193369
chr6	31143776	31143976
chr14	52066561	52066761
chr4	28948068	28948268
chr7	91433917	91434117
chr7	125570080	125570280
chr13	32434832	32435032
chr5	142788682	142788882
chr3	87367134	87367334
chr18	21170071	21170271
chr12	53919439	53919639
chr11	85640660	85640860
chr14	12033211	12033411
chr18	81016162	81016362
chr8	94198464	94198664
chr18	62295329	62295529
chr4	80007040	80007358
chr16	31700781	31700981
chr15	83085254	83085454
chr8	40961671	40961871
chr4	119962457	119962657
chr5	131528029	131528229
chr15	73189357	73189557
chr2	92786783	92786983
chr15	97503370	97503570
chr4	141536464	141536664
chr1	193378515	193378715
chr3	125829676	125829876
chr11	85321571	85321771
chr10	21556746	21556946
chr3	9645143	9645343
chr13	59266405	59266605
chr9	48794587	48794787
chr10	111597087	111597287
chr15	86364957	86365157
chr1	40022394	40022755
chr5	64243250	64243450
chr6	147436564	147436764
chr14	28035482	28035682
chr2	165523104	165523304
chr3	88150918	88151118
chr10	7628976	7629176
chr1	66873967	66874167
chr9	59282537	59282737
chr2	158731970	158732170
chr6	51845109	51845309
chr16	89976574	89976774
chr17	23517673	23517873
chr5	23510956	23511156
chr1	56238964	56239164
chr5	89121466	89121666
chr3	102995131	102995331
chr13	23504924	23505124
chr7	140840105	140840305
chr3	113121822	113122022
chr11	108548889	108549089
chr17	49605523	49605723
chr1	35405644	35405844
chr10	111883869	111884168
chr12	16329858	16330058
chr6	103604388	103604588
chr10	28549354	28549554
chr2	160688413	160688613
chr8	28753373	28753573
chr4	134801393	134801625
chr8	115743563	115743763
chr1	180191466	180191666
chr8	123387329	123387529
chr11	60142870	60143070
chr3	144825055	144825255
chr9	104691814	104692014
chr7	66822336	66822536
chr4	137723744	137723944
chr9	120183263	120183463
chr19	28596986	28597186
chr14	51917564	51917764
chr2	32421507	32421707
chr9	31189708	31189908
chr9	54685377	54685577
chr15	27966242	27966442
chr1	189564119	189564319
chr7	127441247	127441447
chr2	108569481	108569681
chr7	142930343	142930543
chr3	68819235	68819435
chr16	70867024	70867224
chr14	70627943	70628143
chr4	138311862	138312062
chr17	81010188	81010388
chr18	38072409	38072609
chr11	78845757	78845957
chr11	7171839	7172039
chr2	153877184	153877384
chr17	88496402	88496602
chr4	141771974	141772174
chr4	102582496	102582696
chr8	127270729	127270929
chr3	96575440	96575640
chr7	116300328	116300528
chr2	33132362	33132562
chr10	82877687	82877887
chr5	120623697	120623897
chr19	20340421	20340621
chr13	111988458	111988658
chr9	103445804	103446004
chr12	117723874	117724074
chr15	27757683	27757883
chr4	100990543	100990743
chr15	38992282	38992482
chr7	24456859	24457059
chr6	18365202	18365402
chr9	49750893	49751093
chr18	34291827	34292027
chr5	147999764	147999984
chr8	108105737	108105937
chr9	67483275	67483475
chr17	80007730	80007930
chr4	35440833	35441033
chr11	115492862	115493062
chr18	68293343	68293543
chr15	86360557	86360757
chr11	78809606	78809806
chr3	76488241	76488441
chr8	91117114	91117314
chr12	4005667	4005867
chr7	127639746	127639946
chr2	32095417	32095617
chr10	111879271	111879570
chr18	58048423	58048623
chr8	87352106	87352306
chr11	8498144	8498344
chr9	29584057	29584432
chr8	90356542	90356742
chr13	5938507	5938718
chr1	39273813	39274013
chr11	35984327	35984527
chr9	77693055	77693255
chr19	23578966	23579166
chr8	41923727	41923927
chr9	30974620	30974820
chr6	42229731	42229931
chr10	99296605	99296805
chr15	37676188	37676388
chr8	121054835	121055035
chr5	127479716	127479916
chr6	119042296	119042496
chr16	4658281	4658481
chr8	40323795	40323995
chr9	107780461	107780661
chr10	66130048	66130248
chr18	33212494	33212694
chr2	106215617	106215817
chr7	144933742	144933942
chr1	106272540	106272740
chr10	17524115	17524315
chr1	58115777	58115977
chr6	99097750	99097950
chr9	77931804	77932004
chr6	40586495	40586695
chr19	12635973	12636173
chr5	81022551	81022751
chr13	45775805	45776020
chr11	84070788	84070988
chr15	87606391	87606591
chr11	64333261	64333461
chr18	63332197	63332397
chr13	72940712	72940912
chr18	65224866	65225066
chr15	95183958	95184158
chr7	79785928	79786128
chr17	86304529	86304729
chr2	102743526	102743726
chr6	88809478	88809678
chr2	84865073	84865273
chr12	50189498	50189698
chr9	85838074	85838285
chr4	133617251	133617451
chr12	80170730	80170930
chr1	24110291	24110491
chr5	142798900	142799100
chr8	13692595	13692795
chr18	35285785	35285985
chr12	99470373	99470573
chr6	67075300	67075500
chr1	68950724	68950924
chr10	100029630	100029830
chr11	62710040	62710240
chr11	84801011	84801211
chr19	46093104	46093304
chr3	84036659	84036859
chr9	14880068	14880268
chr11	5579125	5579325
chr18	37425563	37425763
chr18	28171705	28171905
chr12	83594670	83594870
chr11	58041900	58042236
chr1	97764908	97765108
chr7	44463255	44463455
chr5	135279126	135279326
chr2	144430224	144430424
chr6	31129607	31129807
chr7	37562702	37562902
chr11	117828525	117828725
chr5	114480645	114480845
chr6	113825481	113825681
chr16	5210914	5211114
chr3	69995333	69995533
chr8	88239447	88239647
