chrom	start	end
chr2	164488107	164488462
chr2	160427545	160427765
chr2	159973399	159973599
chr2	158405046	158405269
chr2	155115790	155115990
chr2	149872665	149872865
chr2	131177904	131178142
chr2	127259318	127259527
chr2	125428907	125429116
chr2	119541193	119541393
chr2	114411461	114411670
chr2	103728252	103728461
chr2	103239279	103239488
chr2	102741265	102741465
chr2	101690339	101690564
chr2	91511531	91511740
chr2	77414752	77415053
chr2	74511766	74511975
chr2	60786469	60786669
chr2	50324981	50325181
chr2	50025439	50025639
chr2	49814565	49814765
chr2	31282994	31283194
chr2	29949115	29949324
chr2	27538906	27539106
chr2	27430768	27430968
chr2	27304924	27305124
chr2	26636425	26636634
chr2	21067365	21067565
chr2	18207748	18208096
chr2	17669092	17669370
chr19	56696152	56696368
chr19	50577670	50577870
chr19	45797323	45797523
chr19	25123026	25123226
chr19	23211357	23211566
chr19	12770872	12771081
chr19	5668377	5668577
chr18	83187229	83187429
chr18	77291123	77291455
chr18	75183409	75183730
chr18	75168570	75168779
chr18	70805159	70805359
chr18	68055429	68055629
chr18	67731296	67731496
chr18	65021024	65021233
chr18	63774923	63775123
chr18	35294867	35295102
chr18	32310559	32310759
chr18	23822697	23822897
chr18	19603975	19604200
chr17	87305192	87305401
chr17	63306682	63306891
chr17	46267042	46267242
chr17	43051752	43051959
chr17	42975618	42975818
chr17	35168766	35168966
chr17	29556958	29557195
chr17	28277818	28278018
chr17	26874503	26874840
chr17	26641699	26641899
chr17	26512550	26512759
chr17	25625437	25625637
chr17	24197320	24197520
chr17	9287774	9288113
chr17	9090391	9090600
chr17	7122533	7122742
chr17	3294696	3294905
chr16	95117622	95117831
chr16	91579430	91579630
chr16	56001482	56001682
chr16	45184908	45185152
chr16	35158967	35159167
chr16	34526147	34526409
chr16	17836470	17836670
chr16	11417912	11418198
chr16	8530008	8530208
chr16	7090190	7090399
chr16	4417875	4418075
chr15	102217710	102217910
chr15	100150662	100150871
chr15	96300006	96300215
chr15	95428900	95429109
chr15	92520943	92521143
chr15	92482265	92482542
chr15	90391824	90392024
chr15	86362803	86363025
chr15	86077926	86078126
chr15	81911912	81912121
chr15	80930448	80930657
chr15	73470166	73470366
chr15	53068524	53068724
chr15	28009290	28009499
chr15	27702478	27702678
chr15	7725932	7726141
chr14	115821787	115821987
chr14	102906137	102906346
chr14	100781975	100782175
chr14	92049107	92049364
chr14	91908849	91909149
chr14	73593906	73594106
chr14	67061332	67061532
chr14	65612019	65612219
chr14	65080701	65080910
chr14	64154002	64154211
chr14	63137893	63138093
chr14	54063895	54064104
chr14	52138558	52138767
chr14	50008719	50008919
chr14	48207261	48207461
chr14	45698263	45698463
chr14	33972570	33972770
chr14	10666753	10666962
chr13	115346746	115346955
chr13	113091008	113091208
chr13	99579822	99580031
chr13	99070438	99070722
chr13	77295634	77295846
chr13	70423926	70424126
chr13	54384196	54384396
chr13	51679641	51679850
chr13	51107647	51107893
chr13	48768055	48768324
chr13	47765347	47765547
chr13	43189677	43189877
chr13	24108542	24108742
chr13	22210546	22210746
chr13	21900847	21901047
chr13	19438628	19438828
chr13	19027843	19028043
chr13	12047669	12047869
chr12	111908908	111909177
chr12	109584140	109584340
chr12	102785687	102785887
chr12	102202957	102203157
chr12	91823527	91823736
chr12	84172865	84173176
chr12	76953479	76953688
chr12	76095167	76095376
chr12	74302184	74302393
chr12	73695482	73695691
chr12	54697982	54698182
chr12	54573226	54573435
chr12	52347384	52347584
chr12	34498493	34498702
chr12	4546601	4546810
chr12	3817746	3817946
chr11	120629477	120629677
chr11	120369948	120370157
chr11	118212918	118213127
chr11	116178424	116178624
chr11	105496661	105496861
chr11	104267356	104267565
chr11	102783376	102783576
chr11	102765472	102765749
chr11	101436033	101436242
chr11	101129143	101129343
chr11	101057154	101057354
chr11	98972911	98973111
chr11	98635384	98635736
chr11	98373303	98373512
chr11	98013056	98013256
chr11	97742889	97743098
chr11	90270657	90270866
chr11	76827040	76827249
chr11	76222079	76222279
chr11	69662979	69663188
chr11	61648585	61648794
chr11	59895451	59895651
chr11	57162338	57162547
chr11	35756986	35757267
chr11	3878773	3878973
chr11	3747140	3747349
chr11	3443150	3443359
chr10	128490262	128490471
chr10	127236675	127236908
chr10	123268275	123268475
chr10	121650031	121650231
chr10	118445967	118446285
chr10	118048904	118049104
chr10	117048457	117048657
chr10	110769554	110769802
chr10	109904032	109904232
chr10	93270509	93270709
chr10	90681357	90681566
chr10	84052626	84052826
chr10	81155726	81155926
chr10	62320568	62320791
chr10	59771469	59771774
chr10	59593867	59594067
chr10	44360617	44360817
chr10	43431802	43432002
chr10	43277008	43277256
chr10	40737325	40737525
chr10	25494378	25494578
chr10	20181261	20181470
chr10	9418554	9418763
chr1	181811589	181811789
chr1	176124531	176124731
chr1	167069638	167069899
chr1	165018064	165018273
chr1	154607413	154607613
chr1	153918793	153918993
chr1	153413560	153413760
chr1	149369120	149369329
chr1	134987391	134987591
chr1	93083764	93083964
chr1	93026829	93027038
chr1	92426525	92426725
chr1	91375359	91375559
chr1	86690962	86691162
chr1	84657085	84657294
chr1	80503944	80504144
chr1	77075207	77075407
chr1	76156356	76156556
chr1	71837953	71838153
chr1	59270043	59270394
chr1	55202535	55202735
chr1	43467563	43467763
chr1	40659068	40659268
chr1	39280426	39280626
chr1	36884768	36884968
chr1	36834953	36835162
chr1	36831401	36831601
chr1	23776526	23776726
chr1	17054077	17054277
chr1	16614526	16614726
chr1	5117379	5117579
chr1	4667013	4667284
