chrom	start	end
chr5	141344466	141344672
chr5	141189320	141189526
chr5	140178501	140178707
chr5	139440547	139440753
chr5	138929970	138930196
chr5	128654311	128654517
chr5	124211314	124211588
chr5	122533970	122534212
chr5	103541524	103541885
chr5	100108909	100109218
chr5	93263439	93263645
chr5	92838431	92838712
chr5	92650679	92650939
chr5	90769216	90769523
chr5	89945217	89945424
chr5	75870645	75870950
chr5	73846645	73846851
chr5	66469573	66469889
chr5	23992615	23992954
chr5	3417697	3417903
chr4	154181079	154181342
chr4	153810386	153810620
chr4	149920929	149921135
chr4	140713131	140713337
chr4	137869926	137870148
chr4	137245440	137245713
chr4	134049034	134049274
chr4	131425454	131425754
chr4	130881416	130881622
chr4	128959034	128959240
chr4	125194959	125195175
chr4	117279983	117280252
chr4	116217079	116217285
chr4	113803968	113804174
chr4	107753330	107753598
chr4	106783239	106783445
chr4	96697996	96698202
chr4	81937402	81937653
chr4	59819121	59819480
chr4	59331592	59331798
chr4	46659029	46659235
chr4	41555425	41555631
chr4	28116713	28116930
chr4	19968937	19969207
chr4	14095672	14095898
chr4	8865959	8866165
chr4	5299184	5299449
chr3	153661999	153662229
chr3	132864068	132864274
chr3	126842898	126843104
chr3	122454497	122454697
chr3	119934170	119934403
chr3	114996187	114996393
chr3	108090575	108090965
chr3	72939503	72939797
chr3	65325745	65325951
chr3	63137866	63138131
chr3	57512041	57512247
chr3	56980319	56980525
chr3	53808865	53809071
chr3	5754831	5755109
chr2	179769856	179770062
chr2	179583095	179583301
chr2	174197619	174197835
chr2	173425075	173425331
chr2	170058998	170059204
chr2	166359999	166360287
chr2	162608550	162608756
chr2	143592193	143592399
chr2	141742771	141743023
chr2	113213746	113214038
chr2	112394890	112395096
chr2	106684296	106684502
chr2	105495861	105496093
chr2	102730233	102730439
chr2	71275161	71275430
chr2	70678455	70678661
chr2	45581291	45581620
chr2	33184818	33185024
chr2	22101016	22101222
chr2	16050280	16050486
chr19	46646029	46646235
chr19	43994270	43994552
chr19	41685597	41685803
chr19	37851736	37852043
chr19	29926662	29926868
chr19	27555584	27555790
chr19	24619801	24620017
chr18	87918118	87918334
chr18	79387897	79388103
chr18	62684205	62684421
chr18	61815975	61816181
chr18	61534638	61534882
chr18	47150950	47151330
chr18	46636781	46637099
chr18	46131986	46132208
chr18	38866935	38867141
chr18	34833675	34833881
chr18	24061741	24061947
chr17	88494220	88494426
chr17	78588270	78588609
chr17	62607135	62607480
chr17	47306081	47306299
chr17	34645961	34646167
chr17	29705981	29706187
chr17	27396309	27396515
chr17	27389432	27389638
chr17	16027993	16028214
chr16	95384839	95385055
chr16	88635232	88635477
chr16	78098613	78098819
chr16	64348036	64348242
chr16	44684676	44684980
chr16	43871534	43871740
chr16	37442658	37442991
chr16	30797963	30798169
chr16	20958877	20959158
chr16	10452815	10453021
chr15	97887858	97888064
chr15	82941582	82941909
chr15	80541419	80541654
chr15	78644757	78645032
chr15	77991184	77991390
chr15	65298539	65298745
chr15	58087076	58087282
chr15	38538500	38538716
chr15	37428308	37428514
chr15	27841563	27841769
chr15	6302443	6302649
chr14	114816089	114816295
chr14	114022564	114022770
chr14	103222413	103222648
chr14	77110817	77111023
chr14	71967456	71967662
chr14	61941701	61941907
chr14	60593294	60593500
chr14	45403683	45403947
chr14	22477155	22477367
chr13	109181724	109182013
chr13	106441877	106442083
chr13	97423935	97424246
chr13	56081291	56081497
chr13	46730028	46730234
chr13	45466542	45466755
chr13	37460320	37460527
chr13	28924238	28924444
chr13	20313569	20313775
chr13	12478300	12478506
chr12	117549787	117550148
chr12	112881539	112881745
chr12	109193482	109193689
chr12	105602763	105602969
chr12	101006091	101006297
chr12	99530037	99530253
chr12	91960554	91960789
chr12	82747875	82748081
chr12	82151541	82151747
chr12	46284860	46285066
chr12	33034802	33035132
chr12	31302934	31303149
chr12	25469218	25469424
chr12	13104312	13104518
chr11	121099859	121100065
chr11	118375886	118376210
chr11	117370375	117370581
chr11	117219381	117219665
chr11	114229627	114229833
chr11	113771261	113771506
chr11	111450932	111451207
chr11	106615706	106615979
chr11	106426397	106426603
chr11	103067389	103067669
chr11	99120568	99120774
chr11	98198142	98198358
chr11	87085899	87086105
chr11	81788916	81789233
chr11	79866980	79867331
chr11	79792737	79792985
chr11	78682039	78682245
chr11	65029894	65030100
chr11	64128148	64128354
chr11	46738556	46738762
chr11	35049800	35050006
chr11	22154945	22155295
chr11	19563775	19563981
chr11	3533236	3533599
chr10	126810987	126811193
chr10	120416807	120417013
chr10	93934097	93934313
chr10	80915808	80916024
chr10	72984743	72984949
chr10	67582277	67582528
chr10	60839015	60839221
chr10	60624392	60624610
chr10	52840964	52841180
chr10	40648861	40649077
chr10	17395468	17395674
chr10	13144182	13144388
chr10	9164600	9164806
chr10	7839618	7839931
chr1	191521371	191521688
chr1	185484433	185484639
chr1	172022126	172022332
chr1	168319058	168319264
chr1	154790710	154790922
chr1	143609953	143610169
chr1	129372940	129373146
chr1	119295191	119295461
chr1	102290160	102290366
chr1	97714484	97714785
chr1	93095629	93095852
chr1	59309183	59309389
chr1	39731689	39731895
chr1	37580917	37581154
chr1	36590500	36590706
chr1	33268975	33269181
chr1	24304824	24305030
chr1	18315530	18315736
chr1	13150425	13150631
chrX	144207748	144207964
chr9	118622408	118622624
chr9	103403444	103403660
chr9	89974752	89974968
chr9	88207469	88207685
chr9	83128144	83128360
chr9	54687504	54687810
chr9	47279516	47279787
chr9	45508022	45508238
chr9	13603613	13603904
chr8	116351799	116352015
chr8	115745724	115745940
chr8	61730887	61731155
chr8	29808559	29808775
chr8	22509136	22509352
chr8	22047843	22048059
chr7	137197219	137197435
chr7	129399183	129399399
chr7	127549514	127549765
chr7	123186568	123186784
chr7	97013013	97013229
chr7	66492796	66493012
chr7	64942352	64942568
chr7	46306133	46306379
chr7	45691141	45691519
chr7	30287113	30287329
chr6	143292629	143292845
chr6	136720539	136720755
chr6	114715745	114715961
chr6	98620989	98621205
chr6	94183435	94183651
chr6	84139970	84140186
chr6	65686585	65686801
chr5	148331357	148331573
chr5	142765009	142765225
chr5	140543304	140543520
chr5	139357592	139357808
chr5	136140120	136140336
chr5	131236970	131237186
chr5	130170896	130171145
chr5	123050980	123051269
chr5	111174411	111174627
chr5	91766237	91766453
chr5	76799443	76799755
chr5	73173529	73173745
chr5	69329704	69329913
chr5	44975959	44976175
chr5	18152893	18153174
chr4	155118151	155118367
chr4	152565737	152565953
chr4	132607138	132607354
chr4	125146378	125146594
chr4	114524309	114524525
chr4	108332085	108332349
chr4	82916563	82916779
chr4	78341799	78342006
chr4	53548830	53549046
chr4	16801289	16801496
chr3	152061280	152061487
chr3	132149547	132149763
chr3	121706222	121706438
chr3	101486475	101486691
chr3	56528227	56528443
chr3	39673965	39674181
chr3	37962397	37962604
chr3	27430695	27430911
chr2	168106940	168107156
chr2	166660707	166661019
chr2	162379226	162379447
chr2	158008842	158009058
chr2	157074304	157074520
chr2	152895827	152896043
chr2	152459238	152459454
chr2	127617948	127618164
chr2	102094906	102095115
chr2	70312634	70312850
chr2	65833626	65833842
chr2	29764354	29764570
chr19	57544537	57544781
chr19	51942819	51943035
chr19	40410139	40410355
chr19	28299482	28299698
chr19	27180563	27180772
chr19	9097542	9097758
chr18	84930676	84930907
chr18	81574072	81574288
chr18	80445196	80445412
chr18	78212784	78213000
chr18	66739787	66740003
chr18	53272296	53272512
chr18	36375129	36375345
chr18	30071180	30071525
chr17	91563455	91563671
chr17	86302367	86302583
chr17	72962316	72962532
chr17	71691466	71691682
chr17	56413167	56413383
chr17	14435017	14435224
chr17	10413976	10414274
chr16	92666234	92666450
chr16	89629971	89630187
chr16	75836800	75837016
chr16	57165989	57166220
chr15	99866005	99866221
chr15	84700324	84700540
chr15	83470613	83470829
chr15	77203810	77204074
chr15	27964019	27964235
chr15	27752167	27752383
chr15	15515180	15515396
chr14	101304581	101304797
chr14	78216219	78216435
chr14	60735257	60735490
chr14	60648012	60648228
chr14	45522708	45522924
chr14	32468820	32469036
chr14	30561887	30562103
chr14	28456658	28456874
chr13	105343500	105343716
chr13	97534017	97534277
chr13	96021970	96022186
chr13	78642105	78642321
chr13	59264235	59264451
chr13	54238931	54239177
chr13	45773540	45773876
chr13	20386539	20386755
chr12	111689524	111689739
chr12	106871532	106871748
chr12	98617114	98617330
chr12	75709704	75709920
chr12	29952157	29952373
chr11	116213939	116214155
chr11	116146214	116146430
chr11	114114735	114114944
chr11	96730413	96730656
chr11	95179435	95179644
chr11	81587991	81588207
chr11	81570524	81570740
chr11	77836642	77836858
chr11	66981799	66982015
chr11	15020469	15020685
chr11	8523680	8523896
chr10	127943268	127943514
chr10	121830720	121830936
chr10	117672703	117673050
chr10	111594832	111595055
chr10	89450449	89450697
chr10	82863891	82864107
chr10	76881972	76882208
chr10	67999135	67999351
chr10	62023913	62024234
chr10	44580275	44580491
chr10	20568666	20568882
chr1	190995674	190995907
chr1	189561933	189562149
chr1	184289836	184290052
chr1	94525673	94525889
chr1	92838019	92838400
chr1	77463263	77463479
chr1	66871716	66871932
chr1	37138934	37139149
chr1	9805504	9805720
