chrom	start	end
chr17	30116448	30116648
chr17	31261983	31262183
chr17	34034116	34034316
chr17	40838898	40839098
chr17	51049221	51049421
chr17	70993925	70994125
chr17	79004632	79004832
chr17	84972564	84972764
chr17	87115949	87116149
chr17	88688511	88688711
chr17	89749138	89749338
chr18	15432215	15432415
chr18	16804762	16804962
chr18	20117322	20117522
chr18	21273597	21273797
chr18	38128300	38128500
chr18	43577199	43577399
chr18	50126722	50126922
chr18	53388890	53389090
chr18	56977703	56977903
chr18	68163456	68163656
chr18	73697016	73697216
chr18	74642013	74642213
chr18	81651699	81651899
chr19	9819863	9820063
chr19	17467204	17467404
chr19	21611796	21611996
chr19	24142909	24143109
chr19	37221539	37221762
chr19	47858201	47858401
chr19	51205862	51206062
chr2	9348925	9349125
chr2	17858340	17858540
chr2	21092292	21092492
chr2	21921155	21921355
chr2	28803439	28803639
chr2	31838642	31838842
chr2	31963403	31963603
chr2	33724231	33724431
chr2	38609280	38609480
chr2	53115437	53115637
chr2	60115843	60116043
chr2	74074982	74075182
chr2	75224869	75225069
chr2	78028855	78029055
chr2	78056172	78056372
chr2	85796902	85797102
chr2	127973835	127974035
chr2	130707164	130707364
chr2	152161122	152161322
chr2	155957418	155957618
chr2	161266081	161266281
chr2	166448149	166448349
chr2	169723525	169723725
chr2	171787101	171787301
chr2	172649767	172649967
chr2	173066806	173067006
chr2	179966369	179966569
chr2	180086148	180086348
chr2	181826562	181826762
chr3	4139783	4139983
chr3	8956063	8956263
chr3	10686256	10686456
chr3	29062781	29062981
chr3	34066349	34066549
chr3	39819112	39819312
chr3	40484113	40484313
chr3	44262936	44263136
chr3	51372973	51373173
chr3	57510118	57510318
chr3	69993133	69993333
chr3	90487711	90487911
chr3	104998104	104998304
chr3	110536328	110536528
chr3	117007492	117007692
chr3	121525741	121525941
chr3	135655352	135655552
chr3	144161480	144161680
chr3	149102809	149103009
chr3	152421963	152422163
chr3	154392078	154392278
chr4	11112978	11113178
chr4	46089612	46089812
chr4	56548285	56548485
chr4	62079307	62079507
chr4	66923456	66923656
chr4	77336083	77336283
chr4	80002389	80002589
chr4	81272414	81272614
chr4	81764907	81765107
chr4	82406708	82406908
chr4	90754147	90754347
chr4	92060077	92060277
chr4	100616956	100617156
chr4	111887646	111887846
chr4	118449970	118450170
chr4	119338452	119338652
chr4	139199314	139199514
chr4	142195562	142195762
chr4	148696282	148696482
chr4	153678772	153678972
chr5	5568929	5569129
chr5	18337033	18337233
chr5	24659094	24659294
chr5	25613940	25614140
chr5	30058022	30058222
chr5	32508979	32509179
chr5	38812554	38812754
chr5	39569025	39569225
chr5	47202457	47202657
chr5	48081357	48081557
chr5	49783962	49784162
chr5	51899580	51899780
chr5	56772845	56773045
chr5	65019260	65019460
chr5	67381710	67381910
chr5	76779479	76779679
chr5	77058425	77058625
chr5	77532750	77532950
chr5	100048172	100048372
chr5	100694110	100694310
chr5	103821576	103821776
chr5	111006821	111007021
chr5	112121463	112121663
chr5	113427888	113428088
chr5	122412079	122412279
chr5	123025444	123025644
chr5	125081542	125081742
chr5	127016788	127016988
chr5	128327968	128328168
chr5	130476954	130477154
chr5	136689074	136689274
chr5	142790882	142791082
chr6	3797722	3797922
chr6	9889992	9890208
chr6	28887018	28887218
chr6	41073163	41073363
chr6	43392440	43392640
chr6	51685709	51685909
chr6	53778747	53778947
chr6	54161278	54161478
chr6	72244913	72245113
chr6	86157081	86157281
chr6	89353192	89353392
chr6	90470995	90471195
chr6	94987665	94987865
chr6	98104556	98104756
chr6	98999251	98999451
chr6	99067713	99067913
chr6	114963930	114964130
chr6	126914543	126914743
chr6	129895323	129895523
chr6	131576413	131576613
chr6	131812498	131812698
chr6	131905514	131905714
chr6	137689033	137689233
chr6	140630217	140630417
chr6	147262173	147262373
chr7	7054092	7054292
chr7	18135198	18135398
chr7	31520955	31521155
chr7	38015526	38015726
chr7	46554298	46554498
chr7	49362046	49362246
chr7	49753347	49753547
chr7	63964866	63965066
chr7	64798187	64798387
chr7	73352816	73353016
chr7	75521764	75521964
chr7	78887892	78888092
chr7	80072114	80072314
chr7	82046065	82046265
chr7	88278935	88279135
chr7	89629749	89629949
chr7	93300534	93300734
chr7	96586851	96587051
chr7	109559641	109559841
chr7	117585122	117585322
chr7	121161528	121161728
chr7	124359793	124359993
chr7	127809167	127809367
chr7	131272801	131273001
chr7	132768942	132769142
chr7	135551540	135551740
chr8	5760764	5760964
chr8	13823673	13823873
chr8	21609016	21609216
chr8	26961080	26961280
chr8	33329041	33329241
chr8	41175091	41175291
chr8	64648868	64649068
chr8	91355837	91356037
chr8	92375908	92376108
chr8	93834997	93835197
chr8	94952234	94952434
chr8	107544452	107544652
chr8	107952080	107952280
chr8	109217797	109217997
chr8	114911333	114911533
chr8	117129089	117129289
chr8	117702081	117702281
chr8	121736511	121736711
chr8	122606290	122606490
chr8	127303177	127303377
chr9	8184852	8185056
chr9	8908880	8909080
chr9	12381783	12381983
chr9	22200280	22200480
chr9	24744997	24745282
chr9	25729320	25729520
chr9	29681990	29682190
chr9	35868049	35868249
chr9	41356563	41356763
chr9	41475511	41475711
chr9	75839033	75839233
chr9	87320876	87321076
chr9	102720433	102720633
chr9	104694014	104694214
chr9	111758523	111758723
chr9	114807160	114807360
chr9	120000155	120000355
chr9	122085138	122085338
chr9	122354945	122355145
chrX	51164585	51164785
chrX	80883078	80883278
chrX	99185824	99186024
chrX	112422046	112422246
