chrom	start	end
chr5	144948852	144949052
chr5	115015675	115015875
chr5	65192576	65192776
chr4	76692072	76692272
chr3	152147312	152147512
chr18	24471419	24471619
chr12	53977357	53977557
chr1	121394875	121395075
chr1	75677703	75677903
chr8	28755518	28755817
chr6	149296301	149296572
chr6	88732795	88733056
chr5	122653116	122653404
chr5	67269121	67269408
chr4	151666752	151666976
chr3	33005680	33005909
chr19	38280266	38280547
chr17	15462213	15462501
chr14	49790561	49790870
chr12	118047148	118047439
chr11	52254600	52254853
chrX	169987299	169987510
chrX	104484233	104484477
chrX	92563413	92563624
chr9	121454024	121454234
chr9	120968502	120968713
chr9	118976890	118977101
chr9	117551414	117551625
chr9	113934935	113935145
chr9	113812603	113812813
chr9	97089492	97089703
chr9	96713159	96713370
chr9	94839267	94839478
chr9	88254206	88254416
chr9	78016355	78016566
chr9	61744911	61745122
chr9	60877014	60877224
chr9	60843518	60843729
chr9	43052653	43052864
chr9	29571380	29571591
chr9	7949996	7950297
chr8	126419391	126419637
chr8	123385166	123385377
chr8	121286681	121286892
chr8	114456118	114456329
chr8	112225469	112225680
chr8	83880367	83880578
chr8	77492485	77492696
chr8	74819794	74820005
chr8	73063166	73063376
chr8	70027823	70028033
chr8	45917286	45917540
chr8	27105130	27105472
chr8	16977746	16977957
chr8	3493840	3494051
chr7	144973440	144973651
chr7	128999489	128999747
chr7	127443380	127443721
chr7	124067270	124067480
chr7	121175371	121175582
chr7	116200661	116200872
chr7	110029967	110030178
chr7	98528680	98528890
chr7	69681481	69681736
chr7	63676855	63677065
chr7	54920372	54920583
chr7	37564985	37565195
chr7	37494212	37494543
chr7	35028540	35028751
chr7	34774610	34774821
chr7	31119890	31120101
chr7	30091563	30091773
chr7	27179572	27179782
chr7	19656302	19656512
chr6	146671760	146671971
chr6	136942352	136942562
chr6	128099327	128099633
chr6	116072746	116072957
chr6	108530350	108530605
chr6	95172827	95173037
chr6	64512630	64512891
chr6	54055207	54055418
chr6	50458175	50458386
chr6	29015209	29015420
chr6	17750428	17750639
chr5	147507860	147508071
chr5	146637005	146637216
chr5	141939115	141939325
chr5	139324295	139324505
chr5	134275038	134275249
chr5	123819242	123819452
chr5	122244158	122244368
chr5	121032512	121032723
chr5	115975800	115976010
chr5	114953991	114954201
chr5	66492715	66492926
chr5	53248577	53248788
chr5	22144414	22144625
chr5	20559708	20559918
chr4	148666993	148667275
chr4	140644497	140644708
chr4	140442052	140442263
chr4	135236815	135237026
chr4	128399094	128399305
chr4	120335145	120335513
chr4	87806500	87806750
chr4	83902060	83902271
chr4	57656529	57656866
chr4	31642455	31642665
chr4	7405697	7405908
chr4	4397507	4397718
chr3	153282553	153282764
chr3	152347929	152348140
chr3	152083120	152083331
chr3	146287322	146287533
chr3	141962234	141962445
chr3	136760239	136760449
chr3	128990755	128990966
chr3	127252406	127252616
chr3	122278110	122278320
chr3	117851685	117851896
chr3	108560673	108560884
chr3	107885681	107885892
chr3	69394625	69394836
chr3	52706027	52706238
chr3	40121180	40121391
chr3	31692075	31692286
chr3	28577823	28578034
chr3	28401526	28401737
chr3	9442121	9442331
chr2	169425170	169425380
chr2	169096099	169096310
chr2	162206934	162207291
chr2	162099054	162099265
chr2	160690598	160690808
chr2	158078155	158078366
chr2	154805889	154806099
chr2	139797863	139798074
chr2	129797209	129797420
chr2	121868059	121868343
chr2	84495078	84495289
chr2	80509700	80510055
chr2	79309463	79309673
chr2	75037713	75037923
chr2	74893698	74893909
chr2	72382952	72383163
chr2	68367814	68368112
chr2	61453956	61454167
chr2	57856782	57856993
chr2	40833250	40833461
chr2	31191736	31191947
chr2	26099584	26099794
chr2	7733415	7733626
chr19	53066055	53066266
chr19	46643310	46643520
chr19	45902534	45902744
chr19	40425671	40425882
chr19	34552943	34553199
chr19	29016537	29016748
chr19	24654164	24654375
chr19	20113337	20113548
chr19	10341866	10342077
chr19	4584441	4584652
chr18	87011012	87011223
chr18	61430976	61431187
chr18	43006269	43006480
chr18	40439576	40439786
chr18	32971327	32971537
chr18	26686973	26687184
chr18	23836133	23836343
chr18	20640574	20640784
chr18	12787758	12787968
chr18	12634674	12634928
chr18	5711429	5711640
chr17	88329857	88330068
chr17	84921877	84922088
chr17	81012395	81012605
chr17	80170768	80171038
chr17	69174737	69174948
chr17	31729283	31729493
chr17	29556383	29556594
chr17	29040541	29040752
chr17	27513872	27514082
chr17	23510257	23510467
chr17	9759682	9759892
chr17	9756606	9756817
chr16	95440441	95440652
chr16	94890668	94890879
chr16	89617499	89617710
chr16	89262031	89262241
chr16	85131045	85131256
chr16	84989430	84989673
chr16	62937254	62937465
chr16	35223484	35223695
chr16	15684126	15684337
chr16	5186370	5186581
chr16	4200579	4200789
chr15	101260444	101260655
chr15	97658355	97658566
chr15	96728503	96728714
chr15	96485267	96485478
chr15	81898893	81899104
chr15	73988081	73988292
chr15	72678953	72679164
chr15	71927070	71927280
chr15	58974701	58974912
chr15	51834389	51834599
chr15	31585460	31585671
chr15	30468555	30468765
chr14	120311232	120311443
chr14	115004973	115005184
chr14	105589351	105589562
chr14	76255349	76255559
chr14	62764955	62765166
chr14	50784489	50784699
chr14	47747592	47747803
chr14	41062504	41062715
chr14	28051612	28051823
chr14	25853326	25853537
chr14	23539687	23539897
chr14	21660069	21660280
chr14	17629210	17629421
chr13	111194380	111194591
chr13	107855866	107856077
chr13	105598688	105598899
chr13	101696209	101696419
chr13	101126926	101127137
chr13	89366312	89366522
chr13	59094837	59095176
chr13	59009729	59009939
chr13	58198078	58198289
chr13	57637774	57638030
chr13	57582810	57583021
chr13	52859115	52859326
chr13	43201138	43201348
chr13	42929149	42929360
chr13	28419756	28419967
chr13	24694896	24695192
chr13	21281920	21282131
chr12	101777869	101778079
chr12	59831525	59831736
chr12	59418280	59418491
chr12	51429152	51429363
chr12	51191093	51191435
chr12	24993033	24993244
chr12	17421919	17422157
chr11	120567955	120568165
chr11	118841024	118841235
chr11	116060231	116060442
chr11	110642524	110642734
chr11	94900667	94900878
chr11	82378614	82378825
chr11	81757825	81758035
chr11	77636708	77637010
chr11	76120472	76120683
chr11	75835668	75835943
chr11	70890875	70891086
chr11	68637990	68638201
chr11	67278784	67278995
chr11	60145038	60145248
chr11	29221904	29222115
chr11	25863368	25863708
chr11	19382957	19383168
chr11	17215604	17215815
chr11	16711002	16711213
chr10	125731551	125731762
chr10	123314930	123315140
chr10	122779445	122779655
chr10	95641457	95641668
chr10	90960590	90960800
chr10	88600545	88600782
chr10	82875452	82875663
chr10	69529332	69529543
chr10	63419945	63420156
chr10	50121068	50121279
chr10	22697874	22698084
chr10	17882161	17882372
chr10	13161015	13161226
chr10	11076390	11076601
chr1	193129429	193129646
chr1	182055213	182055424
chr1	165483288	165483509
chr1	159221105	159221316
chr1	133244891	133245102
chr1	123901261	123901539
chr1	98042712	98042923
chr1	75380870	75381080
chr1	74227339	74227549
chr1	72810623	72810834
chr1	72002629	72002840
chr1	52106799	52107010
chr1	39226909	39227216
chr1	38620469	38620680
chr1	31133919	31134130
chr1	24572610	24572821
chr1	13220636	13220847
chr1	13197003	13197214
chr9	112442677	112442888
chr9	25281471	25281682
chr8	101755041	101755252
chr8	78064386	78064592
chr7	140821434	140821645
chr7	133185440	133185651
chr7	122006362	122006573
chr7	100837309	100837520
chr7	71498160	71498371
chr7	64856352	64856563
chr7	44171946	44172157
chr7	37960340	37960551
chr6	147506640	147506851
chr6	134298050	134298261
chr6	129553564	129553775
chr6	99047042	99047253
chr6	50716740	50716951
chr6	6006683	6006894
chr5	139502249	139502460
chr5	138989542	138989753
chr5	122465872	122466083
chr5	118742282	118742493
chr5	76998519	76998730
chr5	53997808	53998019
chr5	47275140	47275351
chr5	30593430	30593641
chr4	147894910	147895121
chr4	141534268	141534479
chr4	136639605	136639816
chr4	129390292	129390503
chr4	129354424	129354635
chr4	83576358	83576569
chr4	59614980	59615191
chr3	144191007	144191218
chr3	99281588	99281799
chr3	51095948	51096159
chr3	25597599	25597810
chr2	160434456	160434667
chr2	160264210	160264421
chr2	138268942	138269177
chr2	106665285	106665496
chr2	91395776	91395987
chr2	44114853	44115064
chr2	33412450	33412661
chr19	46622600	46622811
chr19	37255404	37255615
chr19	3535819	3536030
chr18	63773113	63773324
chr18	35791406	35791617
chr18	12703690	12703901
chr17	30147302	30147513
chr17	12275641	12275852
chr16	92217671	92217882
chr16	77409330	77409541
chr16	69736779	69736990
chr16	67373554	67373765
chr16	56928012	56928223
chr16	31643067	31643278
chr16	22051004	22051215
chr15	101003409	101003620
chr15	93567381	93567592
chr15	40037114	40037325
chr15	21355531	21355742
chr15	12474851	12475062
chr15	4836741	4836952
chr14	120367494	120367705
chr14	100225832	100226043
chr14	30066366	30066577
chr13	107142029	107142240
chr13	52976515	52976813
chr12	117807533	117807744
chr12	86699959	86700170
chr12	35237417	35237628
chr12	12316157	12316368
chr11	117729176	117729387
chr11	105495580	105495791
chr11	98367927	98368138
chr11	11070112	11070323
chr10	127068114	127068325
chr10	118785887	118786098
chr10	97538894	97539105
chr10	94754437	94754638
chr10	90562877	90563088
chr10	47264397	47264608
chr10	37300296	37300507
chr10	9291688	9291899
chr10	8240778	8240989
chr1	192180014	192180225
chr1	170277478	170277689
chr1	163353609	163353820
chr1	153489315	153489630
chr1	82880343	82880554
chr1	80595811	80596022
chr1	80178109	80178320
chr1	64522708	64522919
chr1	51910499	51910710
chr1	39311474	39311685
chr14	76659338	76659548
chr8	40579762	40579962
chr5	93091556	93091756
chr4	71946381	71946581
chr3	129617860	129618071
chr19	25014671	25014882
chr18	67546133	67546344
chr13	17826077	17826287
chr11	81097739	81097950
chr11	76427890	76428090
chr1	76021246	76021492
chr14	67291216	67291447
