chrom	start	end
chr3	27213213	27213424
chr3	20200682	20200904
chr3	14078900	14079111
chr3	13945885	13946096
chr2	179172400	179172611
chr2	173702330	173702541
chr2	169469139	169469470
chr2	163297432	163297690
chr2	162022300	162022550
chr2	150930658	150930980
chr2	107298306	107298517
chr2	106429636	106429876
chr2	90155454	90155665
chr2	78004421	78004647
chr2	71243266	71243598
chr2	56953426	56953637
chr2	56123576	56123964
chr2	44309986	44310197
chr2	27088396	27088611
chr2	4321486	4321697
chr19	59358298	59358509
chr19	58323544	58323755
chr19	43280604	43280950
chr19	42637435	42637670
chr19	25462115	25462326
chr19	19040731	19040942
chr18	87524248	87524459
chr18	85373274	85373485
chr18	75909034	75909245
chr18	64751104	64751315
chr18	40474874	40475230
chr18	39802202	39802413
chr18	35845456	35845711
chr18	33214640	33214851
chr18	18729948	18730159
chr18	3638789	3639111
chr17	86860110	86860321
chr17	85579732	85579986
chr17	75857107	75857483
chr17	65377795	65378006
chr17	50803019	50803230
chr17	41259548	41259759
chr16	96686772	96686983
chr16	94568087	94568424
chr16	82577390	82577601
chr16	78784325	78784551
chr16	76425562	76425799
chr16	70333925	70334147
chr16	67621960	67622171
chr16	8916017	8916228
chr16	5151290	5151583
chr15	97505470	97505727
chr15	66793229	66793452
chr15	64605727	64605938
chr15	45145853	45146110
chr15	40312311	40312522
chr15	32156752	32156963
chr15	27974161	27974460
chr15	26153320	26153540
chr15	16770404	16770615
chr14	118282627	118283007
chr14	101054956	101055167
chr14	88093184	88093536
chr14	87517465	87517676
chr14	57409353	57409582
chr14	31434044	31434255
chr14	27075774	27075985
chr13	56566424	56566782
chr13	39411528	39411810
chr13	26721634	26721871
chr12	99234467	99234747
chr12	95850020	95850395
chr12	68365468	68365703
chr12	61611622	61611833
chr12	36914907	36915129
chr12	28402329	28402594
chr11	113572894	113573174
chr11	112117430	112117641
chr11	107584810	107585021
chr11	95411245	95411522
chr11	69932936	69933147
chr11	68198873	68199084
chr11	45915539	45915750
chr11	45910736	45911075
chr11	39065174	39065385
chr11	17522789	17523000
chr10	120034409	120034620
chr10	115202909	115203124
chr10	106910358	106910569
chr10	100707070	100707323
chr10	92331053	92331264
chr10	87868666	87868877
chr10	84807159	84807474
chr10	70637756	70637967
chr10	68345256	68345587
chr10	63748909	63749167
chr10	52797649	52797860
chr10	41921317	41921528
chr10	40934813	40935024
chr10	39456427	39456638
chr10	35925263	35925492
chr10	22782279	22782493
chr10	17656131	17656342
chr1	193519595	193519806
chr1	190560161	190560372
chr1	187428827	187429038
chr1	184377295	184377506
chr1	184245131	184245342
chr1	179339302	179339513
chr1	174071253	174071557
chr1	165172268	165172479
chr1	163113634	163113845
chr1	156233353	156233582
chr1	146257087	146257298
chr1	144190323	144190534
chr1	142718438	142718649
chr1	137701343	137701569
chr1	130704835	130705046
chr1	95115541	95115778
chr1	89470966	89471177
chr1	80606405	80606616
chr1	76403620	76403831
chr1	57326111	57326322
chr1	43310852	43311122
chr1	43068454	43068739
chr1	39950695	39950995
chr1	37212793	37213004
chr1	15603410	15603621
chr6	111258263	111258481
chr5	118089198	118089526
chr9	92457400	92457633
chr9	90421797	90422008
chr9	55000365	55000651
chr9	33745531	33745762
chr8	128398660	128398871
chr8	126713960	126714185
chr8	112504945	112505156
chr8	92219579	92219821
chr8	29543273	29543484
chr7	80166158	80166366
chr6	85197283	85197595
chr6	79333626	79333834
chr6	40255551	40255762
chr5	147666071	147666330
chr5	141695027	141695238
chr5	115838282	115838490
chr5	27276376	27276594
chr4	129790579	129790837
chr4	123385335	123385602
chr3	128120742	128120945
chr2	171237718	171237929
chr2	168897818	168898029
chr2	163103214	163103425
chr2	146719655	146719866
chr2	124282549	124282757
chr2	59736700	59736911
chr19	17896725	17896936
chr19	15785202	15785413
chr18	23872137	23872345
chr17	48811957	48812168
chr16	35573995	35574206
chr16	9043305	9043516
chr15	63061940	63062151
chr15	54252964	54253175
chr14	123291507	123291758
chr14	119731611	119731822
chr14	118063796	118064007
chr13	58368360	58368571
chr12	112263460	112263671
chr11	105245191	105245399
chr11	28781394	28781605
chr10	109299882	109300093
chr10	66132185	66132396
chr1	137262451	137262662
chr1	121679737	121679948
chr1	105437483	105437694
chr1	80323638	80323849
chr1	67055272	67055480
chr1	44100218	44100429
chrX	19903963	19904174
chr9	121162195	121162406
chr9	103474221	103474432
chr9	31926972	31927183
chr8	91278287	91278498
chr7	137562877	137563088
chr7	71490505	71490716
chr7	21124725	21124925
chr6	138897220	138897431
chr6	119822790	119823001
chr6	100520008	100520219
chr6	63878346	63878557
chr5	106437320	106437531
chr5	101526059	101526262
chr5	98580944	98581155
chr5	67139327	67139538
chr5	53139264	53139475
chr5	35805436	35805647
chr5	33072585	33072953
chr4	108569275	108569486
chr4	89350777	89350988
chr4	88196138	88196470
chr4	84403669	84403880
chr4	12334129	12334340
chr3	147583810	147584021
chr3	104837906	104838117
chr3	14990732	14990943
chr3	9435995	9436206
chr2	70659559	70659800
chr2	41137446	41137654
chr19	22289849	22290235
chr19	16383397	16383597
chr18	56759109	56759320
chr18	39359468	39359671
chr17	64697493	64697802
chr16	89521493	89521693
chr16	74715938	74716149
chr16	63220395	63220631
chr16	34221652	34222001
chr16	18286897	18287108
chr15	91717767	91717978
chr15	73182857	73183057
chr15	42615359	42615570
chr15	16165057	16165268
chr15	9955450	9955650
chr15	4097663	4097863
chr14	60860422	60860633
chr14	60501609	60501820
chr14	37701005	37701205
chr13	101244311	101244522
chr13	100594189	100594400
chr13	96746027	96746238
chr13	80172757	80172968
chr13	41497751	41497959
chr13	24332479	24332690
chr13	23701578	23701799
chr12	55613230	55613441
chr12	43721907	43722156
chr12	35051286	35051497
chr11	97008200	97008400
chr11	66606586	66606794
chr10	95619604	95619860
chr10	40175681	40175892
chr1	131547320	131547531
chr1	41272052	41272263
chr3	156526459	156526659
chr3	115543182	115543382
chr11	88266268	88266468
chr1	6165685	6165885
chr5	117691608	117691808
chr18	62253420	62253620
chr13	49337770	49337970
chr12	32138236	32138436
chr1	163925911	163926111
chr1	96174453	96174653
